id,day,hour,camera,track,track_len,ent_frame,ent_cam_part,dep_frame,dep_cam_part
11_13_7_184,11,13,7,184,210,3750,7_1,3976,7_6
11_13_7_198,11,13,7,198,25,3796,7_8,3820,7_1
11_13_7_211,11,13,7,211,29,3941,7_0,3969,7_1
11_13_7_212,11,13,7,212,248,3948,7_1,4223,7_6
11_13_7_213,11,13,7,213,265,3961,7_1,4226,7_6
11_13_7_218,11,13,7,218,197,3974,7_4,4242,7_6
11_13_7_226,11,13,7,226,37,4123,7_1,4159,7_8
11_13_7_236,11,13,7,236,31,4148,7_1,4178,7_8
11_13_7_250,11,13,7,250,37,4875,7_0,4916,7_1
11_13_7_251,11,13,7,251,27,4889,7_1,4915,7_5
11_13_7_252,11,13,7,252,224,4897,7_1,5121,7_6
11_13_7_257,11,13,7,257,208,4921,7_4,5132,7_6
11_13_7_270,11,13,7,270,159,5300,7_6,5462,7_1
11_13_7_271,11,13,7,271,145,5398,7_1,5577,7_6
11_13_7_272,11,13,7,272,32,5409,7_8,5440,7_1
11_13_9_6,11,13,9,6,26,2083,9_2,2108,9_4
11_13_9_8,11,13,9,8,159,2091,9_1,2249,9_0
11_13_9_13,11,13,9,13,135,2104,9_1,2248,9_0
11_13_9_29,11,13,9,29,42,2190,9_0,2248,9_0
11_13_9_49,11,13,9,49,24,3526,9_8,3549,9_8
11_13_9_50,11,13,9,50,157,3530,9_0,3693,9_2
11_13_9_51,11,13,9,51,104,3530,9_0,3633,9_1
11_13_9_60,11,13,9,60,105,3576,9_0,3680,9_4
11_13_10_1,11,13,10,1,78,100,10_0,184,10_0
11_13_10_3,11,13,10,3,80,179,10_0,258,10_5
11_13_10_13,11,13,10,13,71,287,10_0,362,10_0
11_13_10_14,11,13,10,14,38,352,10_0,389,10_1
11_13_10_29,11,13,10,29,94,1615,10_0,1720,10_0
11_13_10_31,11,13,10,31,74,1624,10_0,1699,10_0
11_13_10_32,11,13,10,32,66,1641,10_0,1709,10_0
11_13_10_42,11,13,10,42,111,1974,10_0,2084,10_5
11_13_10_44,11,13,10,44,61,1980,10_0,2046,10_0
11_13_10_47,11,13,10,47,106,1990,10_0,2136,10_0
11_13_10_49,11,13,10,49,84,1994,10_0,2077,10_5
11_13_10_57,11,13,10,57,41,2049,10_0,2089,10_5
11_13_10_62,11,13,10,62,34,2072,10_0,2111,10_0
11_13_10_78,11,13,10,78,41,2446,10_0,2486,10_1
11_13_10_82,11,13,10,82,40,2476,10_0,2517,10_0
11_13_10_84,11,13,10,84,95,2493,10_0,2588,10_8
11_13_10_88,11,13,10,88,62,2702,10_0,2766,10_0
11_13_10_93,11,13,10,93,61,2710,10_0,2789,10_0
11_13_10_94,11,13,10,94,73,2728,10_4,2801,10_0
11_13_10_107,11,13,10,107,54,3025,10_0,3087,10_0
11_13_10_110,11,13,10,110,29,3054,10_0,3099,10_0
11_13_10_111,11,13,10,111,37,3059,10_0,3095,10_0
11_13_10_112,11,13,10,112,28,3077,10_0,3104,10_0
11_13_10_127,11,13,10,127,43,3639,10_5,3688,10_0
11_13_10_128,11,13,10,128,42,3683,10_0,3724,10_0
11_13_10_135,11,13,10,135,132,3693,10_8,3825,10_0
11_13_10_139,11,13,10,139,77,3721,10_5,3813,10_0
11_13_10_140,11,13,10,140,44,3722,10_0,3768,10_0
11_13_10_142,11,13,10,142,81,3731,10_4,3816,10_0
11_13_10_159,11,13,10,159,33,3958,10_0,4006,10_0
11_13_10_164,11,13,10,164,28,3979,10_0,4006,10_0
11_13_10_166,11,13,10,166,78,4117,10_0,4204,10_0
11_13_10_169,11,13,10,169,185,4138,10_0,4348,10_4
11_13_10_173,11,13,10,173,195,4152,10_0,4346,10_4
11_13_10_178,11,13,10,178,56,4870,10_0,4926,10_0
11_13_10_179,11,13,10,179,47,4872,10_0,4921,10_0
11_13_10_183,11,13,10,183,24,4905,10_0,4931,10_0
11_13_10_191,11,13,10,191,69,5382,10_0,5461,10_0
11_13_10_192,11,13,10,192,58,5417,10_0,5483,10_0
11_13_12_7,11,13,12,7,26,1829,12_0,1863,12_0
11_13_12_8,11,13,12,8,130,1850,12_0,2002,12_1
11_13_12_12,11,13,12,12,148,1861,12_0,2009,12_2
11_13_12_15,11,13,12,15,24,2325,12_8,2348,12_7
11_13_12_21,11,13,12,21,39,2348,12_8,2386,12_2
11_13_12_23,11,13,12,23,152,2349,12_1,2519,12_0
11_13_12_41,11,13,12,41,143,3155,12_0,3297,12_1
11_13_12_43,11,13,12,43,31,3187,12_8,3217,12_7
11_13_12_44,11,13,12,44,120,3284,12_0,3405,12_2
11_13_12_46,11,13,12,46,101,3297,12_0,3403,12_1
11_13_12_48,11,13,12,48,85,3373,12_0,3467,12_5
11_13_12_64,11,13,12,64,144,4074,12_0,4220,12_1
11_13_12_66,11,13,12,66,145,4162,12_2,4306,12_0
11_13_12_67,11,13,12,67,180,4164,12_2,4344,12_0
11_13_12_73,11,13,12,73,47,4296,12_0,4342,12_0
11_13_12_80,11,13,12,80,132,4821,12_0,4958,12_5
11_13_12_81,11,13,12,81,26,4846,12_7,4871,12_4
11_13_12_90,11,13,12,90,24,5336,12_0,5359,12_0
11_13_12_92,11,13,12,92,34,5345,12_0,5383,12_0
11_13_13_16,11,13,13,16,349,857,13_0,1218,13_0
11_13_13_19,11,13,13,19,43,878,13_0,933,13_0
11_13_13_39,11,13,13,39,49,1916,13_0,1970,13_3
11_13_13_40,11,13,13,40,48,1919,13_0,1966,13_3
11_13_13_41,11,13,13,41,55,1925,13_0,1979,13_3
11_13_13_43,11,13,13,43,25,1951,13_0,1975,13_3
11_13_13_45,11,13,13,45,149,2004,13_5,2152,13_1
11_13_13_47,11,13,13,47,71,2007,13_8,2077,13_0
11_13_13_49,11,13,13,49,35,2211,13_3,2248,13_0
11_13_13_50,11,13,13,50,104,2216,13_0,2319,13_1
11_13_13_52,11,13,13,52,201,2354,13_3,2582,13_1
11_13_13_54,11,13,13,54,86,2385,13_8,2518,13_1
11_13_13_56,11,13,13,56,61,2461,13_1,2521,13_0
11_13_13_57,11,13,13,57,46,2468,13_4,2513,13_5
11_13_13_58,11,13,13,58,39,2502,13_0,2540,13_0
11_13_13_61,11,13,13,61,24,2542,13_1,2573,13_1
11_13_13_63,11,13,13,63,26,2566,13_3,2591,13_8
11_13_13_99,11,13,13,99,40,3407,13_8,3446,13_1
11_13_13_100,11,13,13,100,36,3416,13_1,3451,13_5
11_13_13_106,11,13,13,106,76,3586,13_5,3661,13_1
11_13_13_109,11,13,13,109,42,3607,13_1,3656,13_1
11_13_13_133,11,13,13,133,95,4420,13_0,4546,13_3
11_13_13_136,11,13,13,136,158,4522,13_0,4679,13_8
11_13_13_142,11,13,13,142,187,4881,13_4,5069,13_8
11_13_13_143,11,13,13,143,258,4902,13_3,5159,13_3
11_13_13_161,11,13,13,161,39,5690,13_0,5737,13_0
11_13_13_162,11,13,13,162,57,5712,13_1,5768,13_0
11_13_14_7,11,13,14,7,210,2146,14_6,2355,14_1
11_13_14_8,11,13,14,8,179,2148,14_6,2328,14_5
11_13_14_10,11,13,14,10,127,2183,14_6,2362,14_1
11_13_14_12,11,13,14,12,26,2222,14_6,2247,14_6
11_13_14_19,11,13,14,19,65,2284,14_6,2348,14_5
11_13_14_40,11,13,14,40,153,3456,14_7,3641,14_6
11_13_14_44,11,13,14,44,45,3461,14_2,3511,14_6
11_13_14_46,11,13,14,46,153,3472,14_7,3629,14_6
11_13_14_47,11,13,14,47,26,3546,14_1,3573,14_5
11_13_14_67,11,13,14,67,114,4956,14_7,5081,14_6
11_13_14_72,11,13,14,72,24,5076,14_5,5099,14_1
11_13_15_3,11,13,15,3,47,447,15_3,493,15_6
11_13_15_4,11,13,15,4,26,447,15_2,472,15_7
11_13_15_15,11,13,15,15,48,1162,15_6,1209,15_3
11_13_15_16,11,13,15,16,49,1163,15_6,1211,15_3
11_13_15_21,11,13,15,21,45,1208,15_6,1252,15_3
11_13_15_22,11,13,15,22,51,1496,15_6,1546,15_3
11_13_15_23,11,13,15,23,51,1498,15_6,1548,15_3
11_13_15_52,11,13,15,52,49,3509,15_6,3557,15_3
11_13_15_53,11,13,15,53,72,3527,15_3,3598,15_6
11_13_15_54,11,13,15,54,73,3530,15_3,3602,15_7
11_13_15_55,11,13,15,55,51,3587,15_3,3637,15_6
11_13_15_56,11,13,15,56,50,3590,15_3,3639,15_7
11_13_15_57,11,13,15,57,38,3596,15_3,3646,15_6
11_13_15_71,11,13,15,71,61,4392,15_3,4452,15_6
11_13_15_72,11,13,15,72,64,4394,15_3,4457,15_7
11_13_15_73,11,13,15,73,57,4400,15_3,4456,15_6
11_13_15_74,11,13,15,74,25,4452,15_2,4476,15_7
11_13_15_77,11,13,15,77,51,4548,15_3,4598,15_6
11_13_15_78,11,13,15,78,49,4552,15_3,4600,15_6
11_13_15_85,11,13,15,85,57,5430,15_3,5486,15_7
11_13_15_86,11,13,15,86,61,5432,15_3,5492,15_7
11_13_15_92,11,13,15,92,51,5611,15_3,5661,15_6
11_13_15_93,11,13,15,93,52,5613,15_3,5664,15_7
11_15_1_9,11,15,1,9,33,491,1_3,523,1_6
11_15_1_11,11,15,1,11,37,499,1_3,535,1_6
11_15_1_12,11,15,1,12,30,508,1_6,537,1_6
11_15_1_17,11,15,1,17,40,1475,1_6,1514,1_6
11_15_1_18,11,15,1,18,27,1489,1_6,1515,1_6
11_15_1_21,11,15,1,21,687,1658,1_6,2352,1_6
11_15_1_22,11,15,1,22,695,1671,1_6,2365,1_3
11_15_1_23,11,15,1,23,24,1767,1_3,1790,1_6
11_15_1_25,11,15,1,25,109,1882,1_6,1990,1_6
11_15_1_26,11,15,1,26,46,1890,1_3,1935,1_5
11_15_1_27,11,15,1,27,42,1893,1_6,1934,1_2
11_15_1_31,11,15,1,31,25,2105,1_4,2129,1_6
11_15_1_34,11,15,1,34,31,2998,1_6,3028,1_2
11_15_1_35,11,15,1,35,26,3001,1_6,3026,1_5
11_15_1_36,11,15,1,36,27,3005,1_6,3032,1_5
11_15_1_39,11,15,1,39,27,3021,1_6,3047,1_6
11_15_1_40,11,15,1,40,30,3022,1_6,3051,1_3
11_15_1_45,11,15,1,45,30,3056,1_6,3085,1_3
11_15_1_46,11,15,1,46,27,3057,1_6,3083,1_6
11_15_2_2,11,15,2,2,111,203,2_2,332,2_0
11_15_2_5,11,15,2,5,135,283,2_1,417,2_0
11_15_2_10,11,15,2,10,27,383,2_0,411,2_0
11_15_2_48,11,15,2,48,103,4487,2_2,4612,2_0
11_15_2_57,11,15,2,57,73,4542,2_0,4614,2_2
11_15_2_68,11,15,2,68,97,4650,2_5,4755,2_0
11_15_2_71,11,15,2,71,133,4683,2_0,4815,2_2
11_15_2_72,11,15,2,72,69,4684,2_0,4807,2_2
11_15_2_74,11,15,2,74,122,4688,2_0,4816,2_2
11_15_3_3,11,15,3,3,54,144,3_0,197,3_8
11_15_3_4,11,15,3,4,24,194,3_0,217,3_0
11_15_3_16,11,15,3,16,42,670,3_0,721,3_0
11_15_3_18,11,15,3,18,32,684,3_0,715,3_0
11_15_3_20,11,15,3,20,221,694,3_0,916,3_0
11_15_3_21,11,15,3,21,51,716,3_0,766,3_0
11_15_3_23,11,15,3,23,194,726,3_0,919,3_0
11_15_3_30,11,15,3,30,148,784,3_0,955,3_0
11_15_3_31,11,15,3,31,28,788,3_0,815,3_0
11_15_3_40,11,15,3,40,144,935,3_8,1078,3_0
11_15_3_53,11,15,3,53,128,1213,3_1,1369,3_0
11_15_3_56,11,15,3,56,46,1329,3_0,1403,3_0
11_15_3_65,11,15,3,65,62,1385,3_1,1446,3_0
11_15_3_75,11,15,3,75,133,2414,3_5,2569,3_0
11_15_3_77,11,15,3,77,110,2415,3_8,2525,3_0
11_15_3_80,11,15,3,80,117,2650,3_0,2770,3_0
11_15_3_81,11,15,3,81,32,2662,3_1,2693,3_5
11_15_3_83,11,15,3,83,31,2693,3_0,2723,3_0
11_15_3_84,11,15,3,84,31,2747,3_0,2777,3_0
11_15_3_86,11,15,3,86,30,2752,3_0,2781,3_0
11_15_3_89,11,15,3,89,30,2761,3_0,2790,3_0
11_15_3_92,11,15,3,92,48,3112,3_0,3159,3_0
11_15_3_93,11,15,3,93,30,3121,3_0,3153,3_0
11_15_3_97,11,15,3,97,69,3152,3_8,3246,3_0
11_15_3_99,11,15,3,99,25,3163,3_5,3187,3_1
11_15_3_103,11,15,3,103,64,3882,3_0,3945,3_0
11_15_3_105,11,15,3,105,65,3933,3_0,3997,3_0
11_15_3_106,11,15,3,106,30,3970,3_0,3999,3_3
11_15_3_110,11,15,3,110,45,4309,3_0,4353,3_0
11_15_3_115,11,15,3,115,102,4318,3_8,4419,3_0
11_15_3_116,11,15,3,116,69,4383,3_0,4467,3_3
11_15_3_121,11,15,3,121,28,4461,3_0,4488,3_0
11_15_3_144,11,15,3,144,62,4778,3_0,4839,3_2
11_15_3_145,11,15,3,145,63,4801,3_0,4863,3_0
11_15_3_147,11,15,3,147,38,4805,3_8,4842,3_0
11_15_3_148,11,15,3,148,31,4816,3_8,4876,3_0
11_15_3_150,11,15,3,150,135,4833,3_1,5046,3_0
11_15_3_151,11,15,3,151,420,4834,3_4,5327,3_0
11_15_3_155,11,15,3,155,60,4873,3_0,4932,3_0
11_15_3_158,11,15,3,158,27,5119,3_5,5145,3_0
11_15_3_171,11,15,3,171,150,5703,3_4,5852,3_0
11_15_3_172,11,15,3,172,48,5761,3_0,5878,3_0
11_15_3_175,11,15,3,175,71,5875,3_0,5970,3_0
11_15_3_176,11,15,3,176,27,5885,3_0,5911,3_0
11_15_3_177,11,15,3,177,34,5958,3_0,5991,3_0
11_15_4_4,11,15,4,4,96,122,4_6,231,4_8
11_15_4_5,11,15,4,5,49,231,4_7,279,4_8
11_15_4_23,11,15,4,23,127,2288,4_6,2414,4_8
11_15_4_24,11,15,4,24,127,2288,4_6,2414,4_8
11_15_4_30,11,15,4,30,203,2698,4_8,2901,4_6
11_15_4_32,11,15,4,32,86,2747,4_8,2832,4_8
11_15_4_34,11,15,4,34,128,3001,4_6,3160,4_8
11_15_4_36,11,15,4,36,31,3096,4_8,3152,4_8
11_15_4_41,11,15,4,41,116,4231,4_8,4346,4_6
11_15_4_44,11,15,4,44,87,4341,4_6,4430,4_8
11_15_4_49,11,15,4,49,77,4534,4_6,4653,4_5
11_15_4_51,11,15,4,51,29,4536,4_8,4564,4_8
11_15_5_10,11,15,5,10,61,664,5_2,725,5_0
11_15_5_13,11,15,5,13,59,714,5_4,776,5_0
11_15_5_15,11,15,5,15,95,759,5_0,857,5_7
11_15_5_36,11,15,5,36,26,1936,5_5,1961,5_7
11_15_5_37,11,15,5,37,26,1938,5_2,1963,5_7
11_15_5_42,11,15,5,42,39,1949,5_4,1987,5_7
11_15_5_47,11,15,5,47,48,2136,5_7,2183,5_5
11_15_5_48,11,15,5,48,75,2142,5_0,2216,5_1
11_15_5_59,11,15,5,59,38,2452,5_7,2489,5_2
11_15_5_60,11,15,5,60,24,2458,5_7,2482,5_5
11_15_5_65,11,15,5,65,64,3540,5_2,3603,5_0
11_15_5_66,11,15,5,66,76,3556,5_0,3635,5_1
11_15_6_1,11,15,6,1,232,1,6_0,236,6_0
11_15_6_6,11,15,6,6,97,123,6_0,238,6_0
11_15_6_8,11,15,6,8,29,572,6_0,602,6_0
11_15_6_9,11,15,6,9,238,585,6_0,832,6_0
11_15_6_11,11,15,6,11,28,633,6_0,660,6_8
11_15_6_14,11,15,6,14,76,651,6_5,726,6_0
11_15_6_18,11,15,6,18,92,952,6_0,1053,6_0
11_15_6_19,11,15,6,19,60,953,6_5,1012,6_0
11_15_6_22,11,15,6,22,87,991,6_5,1077,6_0
11_15_6_23,11,15,6,23,31,1019,6_0,1050,6_0
11_15_6_41,11,15,6,41,95,1840,6_0,1934,6_8
11_15_6_43,11,15,6,43,77,1848,6_0,1924,6_4
11_15_6_44,11,15,6,44,78,1855,6_0,1937,6_5
11_15_6_46,11,15,6,46,66,1863,6_0,1933,6_8
11_15_6_57,11,15,6,57,78,2199,6_1,2276,6_0
11_15_6_62,11,15,6,62,25,2217,6_8,2241,6_0
11_15_6_66,11,15,6,66,42,2423,6_5,2473,6_0
11_15_6_67,11,15,6,67,28,2457,6_0,2484,6_0
11_15_6_72,11,15,6,72,73,2497,6_4,2572,6_0
11_15_6_73,11,15,6,73,65,2500,6_1,2569,6_0
11_15_6_74,11,15,6,74,64,2525,6_0,2588,6_8
11_15_6_80,11,15,6,80,118,3413,6_0,3540,6_8
11_15_6_81,11,15,6,81,62,3414,6_0,3483,6_0
11_15_6_83,11,15,6,83,25,3456,6_0,3480,6_0
11_15_6_111,11,15,6,111,90,5633,6_0,5726,6_0
11_15_6_113,11,15,6,113,133,5668,6_0,5800,6_4
11_15_6_118,11,15,6,118,46,5751,6_1,5796,6_0
11_15_6_119,11,15,6,119,43,5804,6_0,5846,6_0
11_15_6_121,11,15,6,121,168,5830,6_0,6005,6_0
11_15_6_122,11,15,6,122,24,5929,6_0,5952,6_0
11_15_7_2,11,15,7,2,168,281,7_6,453,7_1
11_15_7_5,11,15,7,5,178,407,7_6,585,7_0
11_15_7_8,11,15,7,8,35,612,7_1,646,7_8
11_15_7_11,11,15,7,11,82,630,7_6,712,7_5
11_15_7_13,11,15,7,13,157,690,7_1,861,7_6
11_15_7_17,11,15,7,17,120,902,7_0,1036,7_6
11_15_7_19,11,15,7,19,33,916,7_1,948,7_8
11_15_7_20,11,15,7,20,48,938,7_1,985,7_8
11_15_7_27,11,15,7,27,26,1927,7_7,1952,7_1
11_15_7_28,11,15,7,28,40,1935,7_8,1982,7_1
11_15_7_29,11,15,7,29,44,1936,7_8,1979,7_1
11_15_7_30,11,15,7,30,27,1936,7_5,1962,7_1
11_15_7_32,11,15,7,32,268,1942,7_6,2227,7_1
11_15_7_37,11,15,7,37,33,2151,7_1,2183,7_7
11_15_7_42,11,15,7,42,38,2444,7_1,2481,7_8
11_15_7_43,11,15,7,43,25,2455,7_1,2479,7_8
11_15_7_63,11,15,7,63,107,4425,7_4,4561,7_6
11_15_7_65,11,15,7,65,201,4516,7_1,4718,7_6
11_15_7_74,11,15,7,74,67,4672,7_6,4754,7_6
11_15_7_81,11,15,7,81,174,4711,7_6,4884,7_1
11_15_9_6,11,15,9,6,104,595,9_2,699,9_0
11_15_9_8,11,15,9,8,166,655,9_8,824,9_8
11_15_9_9,11,15,9,9,157,719,9_2,878,9_0
11_15_9_10,11,15,9,10,240,991,9_2,1233,9_0
11_15_9_12,11,15,9,12,67,1006,9_2,1072,9_0
11_15_9_13,11,15,9,13,185,1024,9_8,1231,9_0
11_15_9_17,11,15,9,17,182,1068,9_2,1249,9_0
11_15_9_39,11,15,9,39,178,2265,9_2,2442,9_0
11_15_9_40,11,15,9,40,123,2406,9_0,2528,9_1
11_15_9_45,11,15,9,45,43,2465,9_2,2507,9_0
11_15_9_47,11,15,9,47,29,2480,9_1,2508,9_0
11_15_9_49,11,15,9,49,79,2509,9_0,2587,9_0
11_15_9_53,11,15,9,53,178,2562,9_2,2746,9_0
11_15_9_55,11,15,9,55,166,2567,9_1,2733,9_0
11_15_9_64,11,15,9,64,147,3267,9_0,3413,9_1
11_15_9_65,11,15,9,65,139,3281,9_0,3420,9_1
11_15_9_87,11,15,9,87,96,4118,9_2,4219,9_0
11_15_9_88,11,15,9,88,137,4202,9_2,4352,9_0
11_15_9_94,11,15,9,94,193,5520,9_0,5712,9_8
11_15_9_95,11,15,9,95,94,5535,9_0,5667,9_1
11_15_10_1,11,15,10,1,278,1,10_1,278,10_4
11_15_10_3,11,15,10,3,219,11,10_4,242,10_4
11_15_10_13,11,15,10,13,47,430,10_0,477,10_0
11_15_10_14,11,15,10,14,257,464,10_0,723,10_8
11_15_10_15,11,15,10,15,24,566,10_1,589,10_5
11_15_10_17,11,15,10,17,57,583,10_1,639,10_5
11_15_10_25,11,15,10,25,41,624,10_0,664,10_0
11_15_10_28,11,15,10,28,47,676,10_0,723,10_0
11_15_10_35,11,15,10,35,88,910,10_0,1004,10_8
11_15_10_36,11,15,10,36,29,910,10_0,938,10_0
11_15_10_39,11,15,10,39,141,932,10_0,1073,10_8
11_15_10_40,11,15,10,40,44,945,10_1,988,10_5
11_15_10_50,11,15,10,50,165,1831,10_4,2023,10_0
11_15_10_52,11,15,10,52,91,1837,10_4,1927,10_0
11_15_10_55,11,15,10,55,84,1845,10_4,1933,10_0
11_15_10_56,11,15,10,56,180,1851,10_4,2031,10_0
11_15_10_58,11,15,10,58,52,1937,10_0,1988,10_0
11_15_10_65,11,15,10,65,127,2144,10_0,2272,10_8
11_15_10_67,11,15,10,67,56,2197,10_0,2256,10_0
11_15_10_68,11,15,10,68,40,2208,10_0,2247,10_1
11_15_10_70,11,15,10,70,51,2414,10_0,2464,10_5
11_15_10_71,11,15,10,71,113,2428,10_0,2560,10_5
11_15_10_74,11,15,10,74,114,2434,10_0,2558,10_5
11_15_10_75,11,15,10,75,31,2453,10_0,2483,10_8
11_15_10_84,11,15,10,84,131,2529,10_8,2659,10_0
11_15_10_91,11,15,10,91,63,3420,10_8,3482,10_1
11_15_10_93,11,15,10,93,63,3422,10_5,3484,10_4
11_15_10_94,11,15,10,94,53,3429,10_4,3490,10_1
11_15_10_98,11,15,10,98,99,3446,10_4,3544,10_0
11_15_10_116,11,15,10,116,65,4057,10_4,4121,10_8
11_15_10_117,11,15,10,117,53,4060,10_0,4113,10_0
11_15_10_131,11,15,10,131,42,4492,10_0,4561,10_0
11_15_10_132,11,15,10,132,88,4507,10_0,4594,10_5
11_15_10_142,11,15,10,142,73,5081,10_0,5153,10_0
11_15_10_144,11,15,10,144,46,5104,10_0,5149,10_0
11_15_10_151,11,15,10,151,111,5676,10_5,5799,10_0
11_15_10_153,11,15,10,153,90,5697,10_0,5788,10_5
11_15_11_41,11,15,11,41,373,5628,11_2,6000,11_4
11_15_11_44,11,15,11,44,66,5748,11_6,5813,11_7
11_15_12_43,11,15,12,43,183,1131,12_0,1337,12_2
11_15_12_47,11,15,12,47,89,1214,12_5,1328,12_0
11_15_12_52,11,15,12,52,35,1334,12_8,1368,12_7
11_15_12_54,11,15,12,54,27,1335,12_8,1361,12_7
11_15_12_59,11,15,12,59,112,1359,12_1,1488,12_0
11_15_12_61,11,15,12,61,65,1413,12_2,1479,12_0
11_15_12_62,11,15,12,62,100,1446,12_1,1545,12_0
11_15_12_66,11,15,12,66,109,1565,12_0,1681,12_0
11_15_12_69,11,15,12,69,92,1579,12_0,1678,12_0
11_15_12_70,11,15,12,70,80,1591,12_0,1673,12_0
11_15_12_85,11,15,12,85,150,1677,12_0,1826,12_2
11_15_12_126,11,15,12,126,92,2784,12_2,2875,12_0
11_15_12_127,11,15,12,127,81,2789,12_1,2872,12_0
11_15_12_128,11,15,12,128,24,2791,12_0,2826,12_0
11_15_12_129,11,15,12,129,26,2798,12_0,2851,12_0
11_15_12_135,11,15,12,135,167,2850,12_2,3016,12_0
11_15_12_136,11,15,12,136,75,2857,12_4,2931,12_0
11_15_12_139,11,15,12,139,95,2923,12_0,3019,12_0
11_15_12_142,11,15,12,142,43,2944,12_0,3015,12_0
11_15_12_163,11,15,12,163,120,3914,12_1,4033,12_0
11_15_12_165,11,15,12,165,25,3916,12_5,3940,12_7
11_15_12_167,11,15,12,167,24,3965,12_2,3988,12_7
11_15_12_170,11,15,12,170,142,3996,12_0,4157,12_2
11_15_12_189,11,15,12,189,992,4914,12_1,5905,12_7
11_15_12_191,11,15,12,191,976,4918,12_2,5900,12_7
11_15_12_195,11,15,12,195,244,5196,12_0,5439,12_5
11_15_13_20,11,15,13,20,173,717,13_5,907,13_4
11_15_13_26,11,15,13,26,53,729,13_5,781,13_1
11_15_13_27,11,15,13,27,65,736,13_1,808,13_4
11_15_13_34,11,15,13,34,171,786,13_1,956,13_1
11_15_13_35,11,15,13,35,131,786,13_1,917,13_1
11_15_13_41,11,15,13,41,86,819,13_4,921,13_1
11_15_13_48,11,15,13,48,151,927,13_0,1077,13_2
11_15_13_71,11,15,13,71,79,2405,13_0,2483,13_8
11_15_13_73,11,15,13,73,73,2408,13_0,2480,13_5
11_15_13_80,11,15,13,80,108,2662,13_4,2769,13_1
11_15_13_82,11,15,13,82,37,2668,13_0,2704,13_0
11_15_13_84,11,15,13,84,94,2741,13_0,2834,13_0
11_15_13_97,11,15,13,97,147,3043,13_3,3189,13_0
11_15_13_100,11,15,13,100,31,3153,13_0,3183,13_0
11_15_13_140,11,15,13,140,56,4789,13_4,4856,13_0
11_15_13_141,11,15,13,141,133,4798,13_0,4930,13_1
11_15_13_143,11,15,13,143,105,4807,13_0,4911,13_8
11_15_13_144,11,15,13,144,37,4837,13_0,4873,13_0
11_15_13_148,11,15,13,148,28,4877,13_4,4904,13_8
11_15_14_2,11,15,14,2,185,656,14_6,857,14_1
11_15_14_4,11,15,14,4,39,677,14_1,715,14_8
11_15_14_6,11,15,14,6,36,687,14_1,722,14_8
11_15_14_7,11,15,14,7,32,688,14_1,719,14_8
11_15_14_10,11,15,14,10,48,725,14_1,772,14_8
11_15_14_11,11,15,14,11,174,807,14_6,980,14_5
11_15_14_17,11,15,14,17,135,1101,14_6,1252,14_6
11_15_14_18,11,15,14,18,241,1101,14_6,1365,14_1
11_15_14_21,11,15,14,21,95,1112,14_6,1218,14_2
11_15_14_26,11,15,14,26,194,1161,14_6,1358,14_5
11_15_14_33,11,15,14,33,119,1195,14_6,1357,14_1
11_15_14_40,11,15,14,40,106,1330,14_8,1435,14_6
11_15_14_46,11,15,14,46,156,2297,14_1,2452,14_6
11_15_14_47,11,15,14,47,162,2390,14_6,2551,14_8
11_15_14_51,11,15,14,51,40,2484,14_8,2523,14_1
11_15_14_55,11,15,14,55,26,2492,14_5,2517,14_1
11_15_14_56,11,15,14,56,182,2538,14_6,2720,14_1
11_15_14_57,11,15,14,57,63,2591,14_6,2653,14_8
11_15_14_62,11,15,14,62,169,2686,14_6,2855,14_2
11_15_14_65,11,15,14,65,118,2728,14_6,2853,14_5
11_15_14_76,11,15,14,76,231,3115,14_1,3345,14_6
11_15_14_77,11,15,14,77,219,3121,14_1,3350,14_6
11_15_14_92,11,15,14,92,28,3914,14_5,3941,14_1
11_15_14_95,11,15,14,95,49,3926,14_6,3974,14_8
11_15_14_98,11,15,14,98,30,3963,14_8,3992,14_1
11_15_14_99,11,15,14,99,143,4189,14_6,4339,14_1
11_15_14_101,11,15,14,101,153,4324,14_6,4478,14_1
11_15_14_139,11,15,14,139,60,5440,14_4,5499,14_6
11_15_14_140,11,15,14,140,24,5443,14_2,5504,14_2
11_15_14_141,11,15,14,141,181,5462,14_7,5650,14_6
11_15_14_142,11,15,14,142,83,5499,14_6,5584,14_6
11_15_14_143,11,15,14,143,208,5514,14_2,5864,14_2
11_15_14_154,11,15,14,154,147,5834,14_6,5980,14_1
11_15_14_156,11,15,14,156,33,5874,14_2,5909,14_1
11_15_14_158,11,15,14,158,32,5883,14_2,5914,14_1
11_15_15_4,11,15,15,4,79,122,15_5,200,15_3
11_15_15_6,11,15,15,6,33,147,15_3,179,15_6
11_15_15_27,11,15,15,27,122,1665,15_7,1786,15_2
11_15_15_28,11,15,15,28,685,1679,15_2,2363,15_7
11_15_15_37,11,15,15,37,53,1894,15_6,1946,15_3
11_15_15_38,11,15,15,38,52,1896,15_6,1947,15_3
11_15_15_40,11,15,15,40,38,2094,15_3,2131,15_6
11_15_15_47,11,15,15,47,30,3001,15_7,3038,15_3
11_15_15_49,11,15,15,49,25,3007,15_6,3032,15_3
11_15_15_50,11,15,15,50,25,3016,15_3,3040,15_3
11_17_1_2,11,17,1,2,35,1299,1_6,1333,1_6
11_17_1_3,11,17,1,3,41,1301,1_6,1341,1_3
