id,day,hour,camera,track,track_len,ent_frame,ent_cam_part,dep_frame,dep_cam_part
12_17_6_9,12,17,6,9,188,675,6_4,862,6_0
12_17_6_45,12,17,6,45,56,2440,6_3,2495,6_8
12_17_7_9,12,17,7,9,169,416,7_6,584,7_8
12_17_7_17,12,17,7,17,80,584,7_1,663,7_8
12_17_7_50,12,17,7,50,35,2496,7_8,2530,7_1
12_19_2_75,12,19,2,75,111,2461,2_1,2575,2_0
12_19_2_80,12,19,2,80,88,2601,2_1,2702,2_0
12_19_4_44,12,19,4,44,85,2373,4_6,2457,4_8
12_19_4_57,12,19,4,57,115,2466,4_6,2593,4_8
12_19_5_33,12,19,5,33,28,2676,5_2,2703,5_7
12_19_5_34,12,19,5,34,33,2679,5_2,2711,5_7
12_19_6_12,12,19,6,12,72,1429,6_8,1511,6_3
12_19_6_16,12,19,6,16,60,1442,6_4,1501,6_3
12_19_6_25,12,19,6,25,77,2601,6_0,2677,6_8
12_19_6_26,12,19,6,26,72,2603,6_0,2674,6_5
12_19_7_6,12,19,7,6,43,1383,7_1,1425,7_8
12_19_7_7,12,19,7,7,40,1390,7_1,1429,7_8
12_19_9_29,12,19,9,29,154,2456,9_0,2609,9_2
12_19_9_35,12,19,9,35,139,2469,9_0,2607,9_2
12_19_10_36,12,19,10,36,113,2615,10_8,2755,10_0
12_19_10_41,12,19,10,41,129,2622,10_1,2758,10_0
13_9_2_103,13,9,2,103,228,5264,2_0,5503,2_2
13_9_2_112,13,9,2,112,77,5439,2_0,5515,2_5
13_9_2_133,13,9,2,133,90,5859,2_1,5948,2_0
13_9_2_137,13,9,2,137,70,5876,2_4,5953,2_0
13_9_3_105,13,9,3,105,176,5709,3_5,5890,3_0
13_9_4_94,13,9,4,94,194,5512,4_7,5705,4_8
13_9_4_95,13,9,4,95,56,5516,4_7,5575,4_7
13_9_4_100,13,9,4,100,169,5688,4_2,5856,4_8
13_9_4_109,13,9,4,109,62,5811,4_6,5872,4_5
13_11_5_58,13,11,5,58,34,3203,5_7,3237,5_2
13_11_5_60,13,11,5,60,33,3225,5_7,3263,5_1
13_11_5_63,13,11,5,63,34,3232,5_7,3265,5_2
13_11_6_38,13,11,6,38,107,3248,6_4,3378,6_0
13_11_6_44,13,11,6,44,134,3264,6_8,3397,6_0
13_11_6_47,13,11,6,47,151,3279,6_4,3449,6_8
13_11_12_71,13,11,12,71,139,2299,12_2,2438,12_0
13_11_12_72,13,11,12,72,136,2300,12_2,2435,12_0
13_11_13_67,13,11,13,67,39,2254,13_3,2292,13_8
13_11_13_68,13,11,13,68,34,2259,13_3,2292,13_8
13_13_2_50,13,13,2,50,214,2212,2_1,2465,2_2
13_13_2_51,13,13,2,51,72,2216,2_1,2287,2_0
13_13_2_57,13,13,2,57,78,2701,2_1,2793,2_0
13_13_2_59,13,13,2,59,100,2756,2_1,2861,2_0
13_13_2_67,13,13,2,67,103,3209,2_1,3311,2_0
13_13_2_72,13,13,2,72,145,3358,2_1,3535,2_0
13_13_2_81,13,13,2,81,29,3397,2_1,3425,2_0
13_13_2_82,13,13,2,82,125,3399,2_1,3529,2_0
13_13_2_129,13,13,2,129,50,4347,2_1,4396,2_0
13_13_2_132,13,13,2,132,110,4356,2_1,4465,2_0
13_13_2_139,13,13,2,139,98,4442,2_0,4539,2_5
13_13_2_152,13,13,2,152,81,4723,2_1,4807,2_0
13_13_2_163,13,13,2,163,26,4815,2_1,4840,2_0
13_13_2_168,13,13,2,168,174,4831,2_1,5054,2_0
13_13_2_169,13,13,2,169,152,4832,2_1,4992,2_0
13_13_2_212,13,13,2,212,146,5790,2_0,5945,2_5
13_13_2_218,13,13,2,218,35,5909,2_0,5957,2_5
13_13_3_137,13,13,3,137,75,1487,3_4,1582,3_0
13_13_3_138,13,13,3,138,72,1488,3_4,1559,3_0
13_13_4_39,13,13,4,39,145,1326,4_6,1477,4_8
13_13_4_40,13,13,4,40,146,1326,4_6,1472,4_8
13_13_4_74,13,13,4,74,70,2141,4_6,2210,4_5
13_13_4_76,13,13,4,76,69,2144,4_6,2212,4_8
13_13_4_87,13,13,4,87,140,2584,4_7,2755,4_8
13_13_4_91,13,13,4,91,60,2639,4_6,2698,4_8
13_13_4_110,13,13,4,110,54,3152,4_6,3206,4_8
13_13_4_111,13,13,4,111,162,3196,4_6,3357,4_8
13_13_4_115,13,13,4,115,118,3274,4_6,3392,4_5
13_13_4_116,13,13,4,116,113,3275,4_6,3396,4_5
13_13_4_157,13,13,4,157,190,4147,4_6,4343,4_5
13_13_4_158,13,13,4,158,138,4150,4_6,4355,4_5
13_13_4_183,13,13,4,183,137,4541,4_7,4678,4_5
13_13_4_193,13,13,4,193,56,4663,4_6,4719,4_5
13_13_4_199,13,13,4,199,100,4712,4_6,4811,4_5
13_13_4_201,13,13,4,201,83,4736,4_6,4830,4_5
13_13_4_204,13,13,4,204,67,4754,4_6,4830,4_8
13_13_4_248,13,13,4,248,53,5948,4_7,6000,4_6
13_13_4_252,13,13,4,252,27,5958,4_7,5995,4_6
13_13_5_15,13,13,5,15,29,673,5_7,701,5_2
13_13_5_17,13,13,5,17,26,691,5_7,716,5_2
13_13_5_27,13,13,5,27,37,1067,5_1,1103,5_7
13_13_5_47,13,13,5,47,33,1859,5_1,1891,5_7
13_13_5_49,13,13,5,49,44,1861,5_1,1905,5_7
13_13_5_55,13,13,5,55,29,1986,5_2,2014,5_7
13_13_5_56,13,13,5,56,36,1987,5_1,2022,5_7
13_13_6_15,13,13,6,15,71,702,6_5,772,6_0
13_13_6_26,13,13,6,26,61,717,6_5,777,6_0
13_13_6_36,13,13,6,36,142,887,6_0,1062,6_8
13_13_6_40,13,13,6,40,125,943,6_8,1067,6_8
13_13_6_42,13,13,6,42,84,966,6_5,1056,6_0
13_13_6_58,13,13,6,58,74,1088,6_5,1161,6_0
13_13_6_71,13,13,6,71,71,1783,6_0,1853,6_8
13_13_6_74,13,13,6,74,72,1789,6_0,1860,6_8
13_13_6_91,13,13,6,91,72,1909,6_0,1980,6_8
13_13_6_92,13,13,6,92,70,1910,6_0,1979,6_8
13_13_6_98,13,13,6,98,30,1952,6_0,1984,6_8
13_13_6_155,13,13,6,155,85,3618,6_8,3702,6_0
13_13_6_158,13,13,6,158,41,3656,6_5,3696,6_0
13_13_7_39,13,13,7,39,186,902,7_1,1087,7_8
13_13_7_43,13,13,7,43,36,925,7_1,960,7_8
13_13_7_48,13,13,7,48,30,1070,7_8,1099,7_1
13_13_7_88,13,13,7,88,26,1980,7_8,2005,7_1
13_13_7_173,13,13,7,173,69,3548,7_6,3616,7_8
13_13_7_177,13,13,7,177,73,3572,7_6,3652,7_8
13_13_9_5,13,13,9,5,130,183,9_2,321,9_0
13_13_9_29,13,13,9,29,81,743,9_0,862,9_2
13_13_9_35,13,13,9,35,117,760,9_2,886,9_2
13_13_9_47,13,13,9,47,50,798,9_0,847,9_2
13_13_9_55,13,13,9,55,124,871,9_0,994,9_2
13_13_9_93,13,13,9,93,123,1719,9_2,1841,9_0
13_13_9_94,13,13,9,94,81,1721,9_2,1810,9_0
13_13_9_100,13,13,9,100,42,1759,9_0,1800,9_2
13_13_9_104,13,13,9,104,27,1777,9_0,1803,9_2
13_13_9_109,13,13,9,109,83,1791,9_0,1873,9_2
13_13_9_115,13,13,9,115,86,1826,9_0,1911,9_2
13_13_9_154,13,13,9,154,123,2272,9_0,2397,9_2
13_13_9_161,13,13,9,161,111,2289,9_0,2407,9_2
13_13_9_166,13,13,9,166,40,2372,9_3,2411,9_2
13_13_9_192,13,13,9,192,80,4351,9_1,4434,9_0
13_13_9_200,13,13,9,200,127,5567,9_0,5701,9_2
13_13_10_2,13,13,10,2,166,1,10_0,182,10_5
13_13_10_63,13,13,10,63,53,850,10_8,902,10_1
13_13_10_69,13,13,10,69,84,864,10_8,957,10_1
13_13_10_79,13,13,10,79,179,906,10_1,1086,10_4
13_13_10_98,13,13,10,98,161,996,10_8,1156,10_0
13_13_10_122,13,13,10,122,127,1588,10_0,1716,10_5
13_13_10_129,13,13,10,129,86,1634,10_0,1719,10_5
13_13_10_160,13,13,10,160,136,1801,10_8,1936,10_4
13_13_10_166,13,13,10,166,198,1812,10_5,2046,10_0
13_13_10_175,13,13,10,175,93,1877,10_5,1973,10_0
13_13_10_189,13,13,10,189,53,1916,10_5,1980,10_0
13_13_10_214,13,13,10,214,40,2400,10_8,2441,10_0
13_13_10_223,13,13,10,223,154,2411,10_8,2578,10_0
13_13_10_227,13,13,10,227,41,2415,10_5,2455,10_0
13_13_10_323,13,13,10,323,183,4159,10_0,4349,10_5
13_13_10_417,13,13,10,417,30,5702,10_8,5731,10_1
13_13_12_22,13,13,12,22,227,179,12_0,448,12_2
13_13_12_32,13,13,12,32,70,362,12_0,444,12_2
13_13_12_141,13,13,12,141,88,1118,12_0,1226,12_2
13_13_12_153,13,13,12,153,39,1169,12_7,1207,12_2
13_13_12_350,13,13,12,350,124,2826,12_0,2971,12_2
13_13_12_465,13,13,12,465,108,4645,12_0,4752,12_2
13_13_12_467,13,13,12,467,94,4653,12_0,4750,12_2
13_13_13_54,13,13,13,54,24,447,13_8,470,13_1
13_13_13_58,13,13,13,58,26,451,13_8,476,13_1
13_13_13_95,13,13,13,95,130,1212,13_8,1350,13_4
13_13_13_99,13,13,13,99,273,1228,13_8,1516,13_8
13_13_13_115,13,13,13,115,84,1462,13_0,1547,13_5
13_13_13_126,13,13,13,126,90,1528,13_0,1617,13_5
13_13_13_165,13,13,13,165,109,1685,13_4,1806,13_4
13_13_13_293,13,13,13,293,60,2977,13_8,3036,13_1
13_13_13_396,13,13,13,396,44,4519,13_1,4562,13_1
13_13_13_412,13,13,13,412,64,4552,13_8,4615,13_1
13_13_13_420,13,13,13,420,74,4754,13_8,4835,13_1
13_13_13_421,13,13,13,421,81,4755,13_8,4839,13_1
13_13_14_119,13,13,14,119,32,1550,14_8,1598,14_6
13_13_14_132,13,13,14,132,47,1620,14_8,1666,14_6
13_13_14_133,13,13,14,133,37,1636,14_1,1672,14_8
13_13_14_295,13,13,14,295,132,4417,14_6,4549,14_8
13_13_14_297,13,13,14,297,29,4478,14_1,4506,14_8
13_19_6_92,13,19,6,92,64,5772,6_8,5835,6_3
13_19_6_96,13,19,6,96,36,5782,6_4,5817,6_3
13_19_7_83,13,19,7,83,41,5728,7_1,5768,7_8
13_19_7_90,13,19,7,90,26,5748,7_1,5773,7_8
13_19_9_50,13,19,9,50,154,3530,9_0,3716,9_2
13_19_9_55,13,19,9,55,125,3550,9_0,3701,9_2
13_19_9_57,13,19,9,57,76,3628,9_0,3709,9_2
13_19_9_65,13,19,9,65,45,3677,9_0,3727,9_1
13_19_10_76,13,19,10,76,29,3716,10_5,3744,10_1
13_19_10_80,13,19,10,80,40,3718,10_8,3757,10_1
13_19_10_83,13,19,10,83,26,3723,10_1,3748,10_1
13_19_10_92,13,19,10,92,31,3735,10_5,3765,10_1
14_9_3_45,14,9,3,45,172,5814,3_5,5991,3_0
14_9_4_72,14,9,4,72,398,5410,4_2,5807,4_8
14_13_2_64,14,13,2,64,164,1487,2_0,1656,2_5
14_13_2_66,14,13,2,66,131,1528,2_0,1658,2_5
14_13_2_83,14,13,2,83,171,1701,2_1,1874,2_5
14_13_2_92,14,13,2,92,136,1748,2_0,1883,2_5
14_13_4_76,14,13,4,76,101,1596,4_6,1696,4_5
14_13_4_82,14,13,4,82,91,1657,4_7,1777,4_6
14_13_4_83,14,13,4,83,98,1660,4_4,1777,4_6
14_13_4_110,14,13,4,110,91,1884,4_4,1997,4_6
14_13_9_30,14,13,9,30,148,2839,9_2,2986,9_0
14_13_9_31,14,13,9,31,141,2841,9_2,2981,9_0
14_13_10_87,14,13,10,87,195,2596,10_0,2836,10_5
14_13_10_89,14,13,10,89,133,2706,10_0,2838,10_5
14_13_12_102,14,13,12,102,156,3965,12_0,4130,12_2
14_13_12_106,14,13,12,106,37,4102,12_7,4140,12_2
14_13_13_122,14,13,13,122,52,4123,13_5,4201,13_0
14_13_13_126,14,13,13,126,71,4136,13_8,4212,13_1
14_13_13_129,14,13,13,129,33,4142,13_8,4176,13_0
14_13_13_131,14,13,13,131,37,4145,13_8,4181,13_0
14_13_14_51,14,13,14,51,25,4092,14_1,4116,14_8
14_13_14_52,14,13,14,52,39,4099,14_1,4137,14_8
14_15_2_50,14,15,2,50,115,3809,2_1,4005,2_0
14_15_2_51,14,15,2,51,77,3810,2_1,3905,2_0
14_15_4_38,14,15,4,38,111,3670,4_6,3803,4_8
14_15_4_46,14,15,4,46,94,3710,4_6,3803,4_5
14_15_6_16,14,15,6,16,48,818,6_0,865,6_5
14_15_6_17,14,15,6,17,77,824,6_0,900,6_8
14_15_7_23,14,15,7,23,119,870,7_7,1007,7_6
14_15_7_24,14,15,7,24,25,901,7_8,925,7_1
14_15_9_30,14,15,9,30,173,1215,9_0,1394,9_2
14_15_9_37,14,15,9,37,107,1257,9_0,1363,9_1
14_15_9_86,14,15,9,86,114,4669,9_2,4782,9_2
14_15_9_96,14,15,9,96,142,4767,9_0,4908,9_2
14_15_10_59,14,15,10,59,53,1368,10_5,1420,10_0
14_15_10_64,14,15,10,64,37,1396,10_5,1432,10_1
14_15_10_153,14,15,10,153,157,4784,10_8,4940,10_4
14_15_10_158,14,15,10,158,54,4911,10_8,4964,10_4
14_15_12_226,14,15,12,226,113,2736,12_0,2917,12_2
14_15_12_236,14,15,12,236,89,2893,12_0,2981,12_2
14_15_12_242,14,15,12,242,40,2957,12_0,2998,12_2
14_15_12_327,14,15,12,327,152,5111,12_0,5272,12_2
14_15_12_343,14,15,12,343,57,5177,12_0,5238,12_2
14_15_12_350,14,15,12,350,146,5304,12_2,5449,12_7
14_15_13_106,14,15,13,106,162,2493,13_1,2654,13_5
14_15_13_117,14,15,13,117,74,2922,13_5,2995,13_1
14_15_13_122,14,15,13,122,95,2990,13_4,3104,13_0
14_15_13_125,14,15,13,125,80,2999,13_8,3078,13_1
14_15_13_172,14,15,13,172,124,5179,13_0,5302,13_8
14_15_13_180,14,15,13,180,66,5239,13_5,5304,13_1
14_15_13_186,14,15,13,186,46,5273,13_5,5318,13_1
14_15_14_93,14,15,14,93,101,2658,14_8,2779,14_6
14_19_5_4,14,19,5,4,25,2016,5_1,2040,5_7
14_19_6_3,14,19,6,3,82,1922,6_3,2006,6_5
14_19_6_6,14,19,6,6,68,1939,6_3,2013,6_8
14_19_6_8,14,19,6,8,54,1962,6_3,2015,6_8
14_19_7_4,14,19,7,4,30,2013,7_7,2042,7_1
14_19_7_6,14,19,7,6,47,2017,7_8,2063,7_1
15_9_2_43,15,9,2,43,179,3560,2_0,3774,2_2
15_9_2_45,15,9,2,45,123,3626,2_0,3748,2_2
15_9_2_53,15,9,2,53,98,3751,2_0,3848,2_2
15_9_2_106,15,9,2,106,166,5439,2_4,5665,2_0
15_9_3_36,15,9,3,36,56,3753,3_5,3808,3_0
15_9_3_38,15,9,3,38,113,3775,3_8,3888,3_0
15_9_3_43,15,9,3,43,142,3849,3_8,3990,3_0
15_9_3_71,15,9,3,71,71,5534,3_5,5604,3_0
15_9_3_72,15,9,3,72,181,5536,3_8,5716,3_0
15_9_4_53,15,9,4,53,441,5090,4_5,5530,4_8
15_9_4_55,15,9,4,55,116,5320,4_6,5436,4_5
15_9_4_58,15,9,4,58,34,5494,4_8,5527,4_8
15_11_2_37,15,11,2,37,73,2096,2_4,2168,2_0
15_11_2_40,15,11,2,40,123,2151,2_1,2276,2_0
15_11_4_41,15,11,4,41,89,2003,4_6,2091,4_5
15_11_4_42,15,11,4,42,103,2031,4_7,2147,4_5
15_11_6_128,15,11,6,128,69,3548,6_5,3631,6_0
15_11_6_129,15,11,6,129,194,3556,6_8,3749,6_0
15_11_6_130,15,11,6,130,52,3557,6_4,3608,6_0
15_11_7_117,15,11,7,117,41,3502,7_1,3542,7_8
15_11_7_120,15,11,7,120,27,3515,7_0,3553,7_8
15_11_7_122,15,11,7,122,30,3521,7_1,3550,7_8
15_11_9_34,15,11,9,34,212,2074,9_1,2285,9_0
15_11_10_102,15,11,10,102,25,2049,10_1,2073,10_5
15_11_12_84,15,11,12,84,34,3975,12_7,4008,12_2
15_11_13_76,15,11,13,76,67,4011,13_5,4077,13_1
15_13_2_142,15,13,2,142,125,4283,2_0,4415,2_5
15_13_2_151,15,13,2,151,135,4446,2_0,4590,2_2
15_13_2_167,15,13,2,167,143,5167,2_1,5332,2_0
15_13_3_90,15,13,3,90,40,4591,3_8,4630,3_1
15_13_4_335,15,13,4,335,86,4416,4_7,4501,4_6
15_13_4_378,15,13,4,378,117,5021,4_6,5166,4_5
15_13_5_11,15,13,5,11,58,800,5_7,857,5_2
15_13_5_16,15,13,5,16,47,819,5_7,865,5_1
15_13_5_34,15,13,5,34,38,983,5_2,1020,5_8
15_13_6_24,15,13,6,24,112,871,6_8,983,6_7
15_13_6_26,15,13,6,26,93,871,6_4,979,6_5
15_13_6_32,15,13,6,32,122,883,6_4,1005,6_8
15_13_6_35,15,13,6,35,91,897,6_4,987,6_8
15_13_7_63,15,13,7,63,25,993,7_8,1017,7_7
15_13_7_68,15,13,7,68,169,1008,7_8,1180,7_6
15_13_12_90,15,13,12,90,143,3120,12_0,3267,12_2
15_13_12_91,15,13,12,91,133,3123,12_0,3268,12_2
15_13_13_15,15,13,13,15,101,747,13_8,847,13_0
15_13_13_17,15,13,13,17,73,751,13_5,847,13_0
15_13_13_94,15,13,13,94,80,3271,13_8,3350,13_0
15_13_13_97,15,13,13,97,73,3281,13_4,3353,13_0
15_13_13_108,15,13,13,108,37,3332,13_5,3368,13_3
15_13_13_110,15,13,13,110,41,3334,13_8,3374,13_3
15_13_14_1,15,13,14,1,40,705,14_1,744,14_8
15_13_14_2,15,13,14,2,32,711,14_1,742,14_8
15_13_14_39,15,13,14,39,42,3284,14_1,3325,14_8
15_13_14_41,15,13,14,41,30,3299,14_1,3328,14_8
15_15_6_54,15,15,6,54,355,1801,6_3,2155,6_5
15_15_6_56,15,15,6,56,350,1811,6_3,2160,6_5
15_15_7_34,15,15,7,34,116,2157,7_7,2286,7_6
15_15_7_35,15,15,7,35,167,2162,7_7,2331,7_6
15_15_12_30,15,15,12,30,69,2752,12_1,2823,12_0
15_15_12_33,15,15,12,33,109,2786,12_2,2897,12_0
15_15_12_38,15,15,12,38,175,2866,12_2,3067,12_0
15_15_12_42,15,15,12,42,166,2877,12_1,3042,12_2
15_15_12_43,15,15,12,43,255,2879,12_1,3143,12_0
15_15_13_68,15,15,13,68,26,2725,13_1,2750,13_8
15_15_13_69,15,15,13,69,33,2749,13_3,2781,13_8
15_15_13_74,15,15,13,74,58,2807,13_3,2864,13_8
15_15_13_88,15,15,13,88,33,2843,13_3,2875,13_8
15_15_13_93,15,15,13,93,168,3046,13_5,3213,13_1
15_19_13_50,15,19,13,50,75,3532,13_4,3606,13_8
15_19_13_51,15,19,13,51,24,3532,13_5,3556,13_0
15_19_13_55,15,19,13,55,50,3565,13_0,3614,13_5
15_19_14_72,15,19,14,72,40,3476,14_1,3517,14_8
15_19_14_75,15,19,14,75,45,3486,14_1,3530,14_8
15_19_14_88,15,19,14,88,143,3620,14_8,3824,14_6
16_11_2_24,16,11,2,24,229,3207,2_0,3474,2_5
16_11_2_25,16,11,2,25,137,3311,2_0,3474,2_2
16_11_4_27,16,11,4,27,97,3479,4_7,3584,4_6
16_11_4_28,16,11,4,28,132,3481,4_7,3667,4_6
16_11_6_20,16,11,6,20,148,4602,6_8,4749,6_0
16_11_6_24,16,11,6,24,115,4623,6_5,4740,6_0
16_11_6_31,16,11,6,31,102,4655,6_4,4756,6_0
16_11_7_27,16,11,7,27,27,4573,7_1,4599,7_8
16_11_7_28,16,11,7,28,30,4587,7_1,4616,7_8
16_11_7_32,16,11,7,32,35,4613,7_0,4647,7_8
16_13_2_56,16,13,2,56,194,3567,2_4,3796,2_0
16_13_2_58,16,13,2,58,149,3583,2_1,3778,2_0
16_13_4_36,16,13,4,36,190,3346,4_6,3564,4_5
16_13_4_44,16,13,4,44,84,3497,4_6,3580,4_5
16_13_13_27,16,13,13,27,107,3556,13_8,3662,13_1
16_13_13_28,16,13,13,28,100,3564,13_1,3666,13_1
16_13_14_14,16,13,14,14,40,3512,14_1,3551,14_8
16_13_14_15,16,13,14,15,35,3520,14_1,3554,14_8
16_15_9_44,16,15,9,44,158,5463,9_0,5623,9_2
16_15_10_57,16,15,10,57,134,5624,10_8,5757,10_4
16_15_13_25,16,15,13,25,70,3660,13_8,3734,13_1
16_15_13_28,16,15,13,28,70,3671,13_5,3740,13_1
16_15_13_36,16,15,13,36,46,5925,13_5,5972,13_3
16_15_13_38,16,15,13,38,27,5928,13_1,5954,13_0
16_15_13_41,16,15,13,41,51,5941,13_5,6005,13_4
16_15_13_56,16,15,13,56,42,5964,13_8,6005,13_1
16_15_14_10,16,15,14,10,36,3616,14_1,3654,14_8
16_15_14_11,16,15,14,11,47,3620,14_1,3668,14_8
16_15_14_44,16,15,14,44,38,5880,14_1,5917,14_8
16_15_14_46,16,15,14,46,38,5885,14_1,5922,14_8
16_15_14_47,16,15,14,47,40,5900,14_1,5939,14_8
16_15_14_55,16,15,14,55,36,5925,14_1,5960,14_8
16_17_12_20,16,17,12,20,275,4350,12_2,4652,12_2
16_17_12_30,16,17,12,30,160,4500,12_0,4659,12_2
16_17_13_80,16,17,13,80,55,4657,13_8,4711,13_3
16_17_13_86,16,17,13,86,36,4672,13_4,4707,13_4
18_9_2_28,18,9,2,28,179,4523,2_0,4750,2_2
18_9_2_29,18,9,2,29,171,4616,2_0,4786,2_2
18_9_3_48,18,9,3,48,58,4754,3_8,4811,3_0
18_9_4_42,18,9,4,42,126,4790,4_7,4915,4_7
18_9_5_50,18,9,5,50,46,3010,5_7,3055,5_1
18_9_5_52,18,9,5,52,40,3022,5_7,3061,5_2
18_9_6_39,18,9,6,39,79,3058,6_8,3136,6_0
18_9_6_41,18,9,6,41,77,3065,6_8,3141,6_0
18_9_13_51,18,9,13,51,67,4735,13_1,4818,13_0
18_9_13_52,18,9,13,52,90,4737,13_4,4826,13_0
18_9_14_36,18,9,14,36,35,4692,14_1,4726,14_8
18_9_14_37,18,9,14,37,28,4700,14_1,4727,14_8
18_11_12_41,18,11,12,41,233,3578,12_1,3839,12_0
18_11_12_45,18,11,12,45,211,3585,12_1,3806,12_0
18_11_13_59,18,11,13,59,46,3530,13_3,3575,13_8
18_11_13_62,18,11,13,62,41,3542,13_3,3582,13_8
18_13_2_37,18,13,2,37,59,1354,2_4,1412,2_2
18_13_2_87,18,13,2,87,144,2703,2_1,2846,2_0
18_13_2_92,18,13,2,92,126,2836,2_1,2991,2_0
18_13_2_94,18,13,2,94,72,2851,2_1,2926,2_0
18_13_3_40,18,13,3,40,32,1430,3_3,1461,3_5
18_13_3_97,18,13,3,97,145,3420,3_4,3587,3_8
18_13_4_60,18,13,4,60,78,1275,4_6,1352,4_5
18_13_4_77,18,13,4,77,44,1467,4_8,1510,4_8
18_13_4_146,18,13,4,146,105,2591,4_6,2699,4_5
18_13_4_158,18,13,4,158,112,2721,4_6,2832,4_5
18_13_4_166,18,13,4,166,46,2802,4_6,2847,4_5
18_13_4_203,18,13,4,203,101,3275,4_6,3409,4_8
18_13_5_4,18,13,5,4,48,501,5_7,548,5_1
18_13_5_5,18,13,5,5,39,514,5_7,552,5_1
18_13_6_31,18,13,6,31,56,551,6_8,613,6_3
18_13_6_35,18,13,6,35,68,555,6_8,625,6_3
18_13_12_36,18,13,12,36,242,2604,12_0,2881,12_2
18_13_12_44,18,13,12,44,175,2658,12_0,2883,12_2
18_13_13_78,18,13,13,78,30,2883,13_8,2920,13_1
18_13_13_80,18,13,13,80,96,2889,13_5,2984,13_1
18_15_2_16,18,15,2,16,121,1780,2_0,1900,2_5
18_15_2_19,18,15,2,19,96,1785,2_0,1899,2_2
18_15_2_66,18,15,2,66,99,5288,2_0,5386,2_2
18_15_2_74,18,15,2,74,77,5368,2_0,5444,2_2
18_15_3_74,18,15,3,74,32,5391,3_8,5422,3_0
18_15_3_79,18,15,3,79,29,5451,3_8,5479,3_1
18_15_4_30,18,15,4,30,103,1903,4_7,2064,4_6
18_15_4_31,18,15,4,31,154,1904,4_7,2081,4_6
18_15_6_96,18,15,6,96,67,3912,6_0,3978,6_8
18_15_6_100,18,15,6,100,36,3934,6_0,3969,6_5
18_15_7_52,18,15,7,52,33,3971,7_7,4003,7_0
18_15_7_54,18,15,7,54,84,3979,7_8,4065,7_6
18_17_2_87,18,17,2,87,187,4191,2_0,4392,2_2
18_17_2_94,18,17,2,94,136,4245,2_0,4386,2_2
18_17_2_133,18,17,2,133,176,5131,2_1,5306,2_2
18_17_2_134,18,17,2,134,51,5134,2_1,5198,2_0
18_17_3_18,18,17,3,18,241,1217,3_8,1463,3_5
18_17_3_20,18,17,3,20,117,1385,3_0,1501,3_5
18_17_3_31,18,17,3,31,188,1524,3_1,1711,3_8
18_17_3_59,18,17,3,59,52,2812,3_3,2863,3_5
18_17_3_88,18,17,3,88,113,3147,3_4,3259,3_0
18_17_3_131,18,17,3,131,40,4388,3_8,4427,3_0
18_17_3_135,18,17,3,135,67,4397,3_8,4463,3_0
18_17_3_145,18,17,3,145,47,5065,3_0,5111,3_5
18_17_3_151,18,17,3,151,38,5081,3_0,5118,3_5
18_17_4_14,18,17,4,14,44,1467,4_8,1510,4_8
18_17_4_16,18,17,4,16,87,1504,4_8,1590,4_2
18_17_4_49,18,17,4,49,155,2867,4_8,3029,4_6
18_17_4_51,18,17,4,51,149,2964,4_6,3135,4_8
18_17_12_49,18,17,12,49,36,1825,12_2,1860,12_8
18_17_12_84,18,17,12,84,108,4195,12_0,4302,12_2
18_17_12_88,18,17,12,88,35,4256,12_7,4290,12_2
18_17_12_96,18,17,12,96,162,4302,12_1,4465,12_0
18_17_12_112,18,17,12,112,154,4460,12_1,4613,12_0
18_17_13_40,18,17,13,40,185,1639,13_8,1823,13_8
18_17_13_107,18,17,13,107,26,4272,13_1,4297,13_8
18_17_13_110,18,17,13,110,155,4288,13_1,4455,13_8
18_17_13_112,18,17,13,112,66,4292,13_5,4360,13_0
18_17_13_120,18,17,13,120,58,4314,13_4,4385,13_0
18_19_2_89,18,19,2,89,109,5524,2_1,5695,2_0
18_19_2_93,18,19,2,93,46,5545,2_1,5608,2_0
18_19_4_180,18,19,4,180,119,5386,4_6,5522,4_8
18_19_4_185,18,19,4,185,73,5411,4_6,5536,4_8
19_9_2_72,19,9,2,72,98,3495,2_0,3603,2_5
19_9_2_73,19,9,2,73,103,3499,2_0,3603,2_8
19_9_4_90,19,9,4,90,99,3608,4_7,3716,4_6
19_9_4_91,19,9,4,91,87,3608,4_4,3711,4_6
19_9_12_34,19,9,12,34,26,2018,12_7,2043,12_5
19_9_12_36,19,9,12,36,25,2033,12_7,2057,12_2
19_9_12_47,19,9,12,47,115,2054,12_0,2193,12_2
19_9_13_13,19,9,13,13,85,2051,13_5,2135,13_1
19_9_13_17,19,9,13,17,90,2062,13_5,2151,13_1
19_9_13_39,19,9,13,39,56,2198,13_5,2253,13_0
19_13_2_2,19,13,2,2,106,407,2_0,512,2_5
19_13_2_3,19,13,2,3,80,495,2_0,574,2_5
19_13_2_14,19,13,2,14,83,596,2_1,685,2_0
19_13_2_16,19,13,2,16,92,601,2_1,692,2_0
19_13_2_17,19,13,2,17,72,661,2_0,732,2_5
19_13_2_23,19,13,2,23,97,688,2_0,792,2_8
19_13_2_119,19,13,2,119,113,3027,2_0,3139,2_2
19_13_2_128,19,13,2,128,41,3114,2_0,3154,2_2
19_13_2_173,19,13,2,173,108,5002,2_4,5109,2_0
19_13_2_180,19,13,2,180,141,5091,2_1,5256,2_0
19_13_3_35,19,13,3,35,77,825,3_8,901,3_0
