day	hour	camera	track	frame	Tracked
1	15	6	200	4631	False
1	15	14	131	4643	False
1	15	6	201	4668	False
1	15	7	199	4671	False
1	15	6	202	4676	False
1	15	3	139	4676	False
1	15	3	140	4679	False
1	15	7	200	4686	False
1	15	10	196	4801	False
1	15	7	203	4801	False
1	15	3	143	4801	False
1	15	13	174	4801	False
1	15	10	197	4805	False
1	15	6	206	4805	False
1	15	2	146	4808	False
1	15	10	198	4812	False
1	15	3	144	4815	False
1	15	3	145	4817	False
1	15	3	146	4822	False
1	15	6	207	4823	False
1	15	6	208	4831	False
1	15	6	209	4834	False
1	15	5	161	4836	False
1	15	7	204	4839	False
1	15	6	210	4841	False
1	15	9	110	4851	False
1	15	4	144	4857	False
1	15	11	43	4861	False
1	15	9	111	4862	False
1	15	11	44	4862	False
1	15	11	45	4865	False
1	15	10	199	4882	False
1	15	6	211	4886	False
1	15	6	212	4887	False
1	15	4	145	4892	False
1	15	6	213	4894	False
1	15	4	146	4906	False
1	15	6	214	4914	False
1	15	10	200	4916	False
1	15	7	206	4928	False
1	15	5	162	4929	False
1	15	14	132	4931	False
1	15	5	163	4933	False
1	15	6	215	4933	False
1	15	14	133	4933	False
1	15	5	164	4934	False
1	15	14	134	4936	False
1	15	10	201	4961	False
1	15	6	216	4961	False
1	15	2	147	4961	False
1	15	10	202	4985	False
1	15	13	176	4985	False
1	15	3	147	4986	False
1	15	10	203	4988	False
1	15	9	113	5003	False
1	15	7	209	5016	False
1	15	7	210	5017	False
1	15	2	154	5033	False
1	15	6	217	5034	False
1	15	6	218	5039	False
1	15	6	219	5040	False
1	15	6	220	5041	False
1	15	13	177	5050	False
1	15	3	149	5054	False
1	15	4	148	5056	False
1	15	14	138	5058	False
1	15	3	150	5059	False
1	15	4	149	5059	False
1	15	13	178	5059	False
1	15	3	151	5060	False
1	15	2	155	5060	False
1	15	3	152	5061	False
1	15	14	139	5065	False
1	15	6	221	5066	False
1	15	6	222	5069	False
1	15	6	223	5081	False
1	15	5	166	5083	False
1	15	6	224	5083	False
1	15	3	153	5084	False
1	15	6	225	5086	False
1	15	7	211	5087	False
1	15	6	226	5089	False
1	15	7	212	5091	False
1	15	7	213	5093	False
1	15	2	157	5094	False
1	15	7	214	5101	False
1	15	2	158	5103	False
1	15	7	215	5105	False
1	15	2	159	5105	False
1	15	10	206	5108	False
1	15	7	216	5111	False
1	15	6	227	5114	False
1	15	2	160	5117	False
1	15	5	167	5120	False
1	15	6	228	5124	False
1	15	6	229	5125	False
1	15	6	230	5126	False
1	15	3	154	5135	False
1	15	6	232	5141	False
1	15	4	150	5141	False
1	15	13	179	5142	False
1	15	6	233	5143	False
1	15	3	155	5145	False
1	15	6	234	5151	False
1	15	3	157	5153	False
1	15	3	159	5169	False
1	15	3	160	5170	False
1	15	2	161	5171	False
1	15	3	161	5174	False
1	15	3	162	5175	False
1	15	2	162	5175	False
1	15	3	163	5176	False
1	15	13	184	5176	False
1	15	3	164	5177	False
1	15	3	165	5178	False
1	15	13	185	5179	False
1	15	3	166	5180	False
1	15	2	163	5180	False
1	15	4	151	5181	False
1	15	13	186	5182	False
1	15	13	187	5182	False
1	15	13	188	5184	False
1	15	3	167	5185	False
1	15	3	169	5188	False
1	15	3	170	5189	False
1	15	4	154	5213	False
1	15	6	236	5219	False
1	15	13	191	5221	False
1	15	6	237	5223	False
1	15	14	140	5229	False
1	15	3	174	5231	False
1	15	3	175	5266	False
1	15	13	192	5275	False
1	15	13	193	5275	False
1	15	4	155	5276	False
1	15	12	124	5278	False
1	15	4	157	5280	False
1	15	12	125	5284	False
1	15	2	165	5286	False
1	15	2	166	5287	False
1	15	2	167	5288	False
1	15	2	168	5289	False
1	15	12	126	5289	False
1	15	3	176	5299	False
1	15	13	194	5300	False
1	15	3	177	5302	False
1	15	5	169	5307	False
1	15	5	170	5308	False
1	15	10	207	5310	False
1	15	10	208	5310	False
1	15	2	170	5310	False
1	15	10	209	5312	False
1	15	5	171	5318	False
1	15	4	158	5320	False
1	15	5	172	5324	False
1	15	5	173	5340	False
1	15	12	127	5340	False
1	15	12	128	5340	False
1	15	7	217	5345	False
1	15	12	129	5346	False
1	15	7	218	5359	False
1	15	12	130	5360	False
1	15	12	131	5368	False
1	15	10	210	5430	False
1	15	3	178	5430	False
1	15	12	132	5430	False
1	15	10	211	5432	False
1	15	3	179	5432	False
1	15	10	212	5433	False
1	15	10	213	5434	False
1	15	10	214	5435	False
1	15	10	215	5440	False
1	15	12	136	5440	False
1	15	10	216	5442	False
1	15	13	197	5442	False
1	15	10	217	5443	False
1	15	3	181	5444	False
1	15	3	182	5445	False
1	15	14	142	5447	False
1	15	7	219	5453	False
1	15	10	218	5454	False
1	15	3	183	5455	False
1	15	10	219	5458	False
1	15	10	220	5460	False
1	15	14	143	5460	False
1	15	5	174	5461	False
1	15	14	144	5462	False
1	15	14	145	5463	False
1	15	7	221	5464	False
1	15	14	146	5464	False
1	15	14	147	5465	False
1	15	13	198	5465	False
1	15	13	199	5466	False
1	15	10	221	5468	False
1	15	10	222	5471	False
1	15	5	175	5471	False
1	15	3	184	5472	False
1	15	7	222	5474	False
1	15	7	223	5475	False
1	15	5	176	5478	False
1	15	10	224	5479	False
1	15	10	225	5483	False
1	15	5	177	5483	False
1	15	10	226	5484	False
1	15	10	227	5485	False
1	15	5	178	5486	False
1	15	7	225	5486	False
1	15	7	226	5488	False
1	15	7	227	5488	False
1	15	7	228	5489	False
1	15	13	201	5489	False
1	15	5	179	5490	False
1	15	7	229	5490	False
1	15	7	230	5491	False
1	15	5	180	5492	False
1	15	7	231	5493	False
1	15	7	232	5494	False
1	15	5	181	5495	False
1	15	7	233	5495	False
1	15	7	234	5496	False
1	15	7	236	5497	False
1	15	2	171	5498	False
1	15	2	172	5498	False
1	15	13	202	5498	False
1	15	7	237	5501	False
1	15	2	173	5501	False
1	15	5	182	5502	False
1	15	5	183	5503	False
1	15	2	174	5504	False
1	15	7	238	5505	False
1	15	3	185	5505	False
1	15	13	203	5506	False
1	15	2	176	5507	False
1	15	13	204	5507	False
1	15	13	205	5508	False
1	15	13	206	5509	False
1	15	6	250	5878	False
1	15	4	180	5886	False
1	15	7	93	1581	False
1	15	7	94	1587	False
1	15	7	95	1589	False
1	15	7	108	1731	False
1	15	7	110	1736	False
1	15	7	111	1736	False
1	15	7	112	1742	False
1	15	7	113	1743	False
1	15	7	114	1744	False
1	15	14	102	3447	False
1	15	14	103	3449	False
1	15	14	119	4210	False
1	15	6	187	4450	False
1	15	6	188	4458	False
1	15	7	194	4459	False
1	15	7	195	4461	False
1	15	14	121	4478	False
1	15	6	190	4479	False
1	15	14	122	4479	False
1	15	14	123	4479	False
1	15	14	124	4480	False
1	15	14	125	4483	False
1	15	14	129	4490	False
1	15	7	196	4491	False
1	15	2	143	4496	False
1	15	14	130	4498	False
1	15	2	144	4499	False
1	15	11	42	4521	False
1	15	6	191	4522	False
1	15	6	192	4524	False
1	15	6	204	4737	False
1	15	7	201	4741	False
1	15	9	108	4744	False
1	15	7	202	4753	False
1	15	9	109	4761	False
1	15	5	159	4771	False
1	15	3	142	4789	False
1	15	14	135	4947	False
1	15	14	136	4949	False
1	15	13	175	4965	False
1	15	2	148	4969	False
1	15	4	147	4974	False
1	15	2	149	4976	False
1	15	2	151	4978	False
1	15	3	148	4987	False
1	15	9	112	5000	False
1	15	4	160	5386	False
1	15	6	239	5389	False
1	15	12	134	5421	False
1	15	4	161	5424	False
1	15	3	190	5581	False
1	15	12	139	5584	False
1	15	7	242	5587	False
1	15	2	185	5588	False
1	15	7	243	5590	False
1	15	3	191	5597	False
1	15	2	187	5599	False
1	15	2	188	5613	False
1	15	6	244	5616	False
1	15	9	120	5623	False
1	15	3	193	5626	False
1	15	3	194	5629	False
1	15	2	199	5694	False
1	15	2	203	5716	False
1	15	2	204	5723	False
1	15	6	248	5741	False
1	15	13	215	5741	False
1	15	13	216	5741	False
1	15	4	169	5743	False
1	15	2	208	5743	False
1	15	13	217	5744	False
1	15	13	218	5744	False
1	15	4	171	5745	False
1	15	7	246	5772	False
1	15	7	247	5773	False
1	15	7	248	5775	False
1	15	5	184	5838	False
1	15	4	181	5889	False
1	15	6	251	5901	False
1	15	6	252	5903	False
1	15	6	253	5961	False
1	15	6	254	5963	False
1	15	13	227	5969	False
1	15	13	228	5970	False
1	15	13	229	5976	False
1	15	12	144	5989	False
1	15	12	145	5992	False
1	15	6	205	4758	False
1	15	5	160	4792	False
1	15	13	170	4792	False
1	15	4	159	5384	False
1	15	13	195	5407	False
1	15	6	240	5413	False
1	15	12	133	5417	False
1	15	12	135	5420	False
1	15	6	189	4476	False
1	15	13	168	4476	False
1	15	6	245	5618	False
1	15	6	246	5620	False
1	15	6	247	5708	False
1	15	7	109	1733	False
1	15	13	166	4473	False
1	15	13	167	4474	False
1	15	14	128	4486	False
1	15	13	171	4793	False
1	15	13	172	4794	False
1	15	13	173	4795	False
1	15	7	244	5703	False
1	15	2	200	5707	False
1	15	2	201	5707	False
1	15	2	202	5711	False
1	15	7	245	5731	False
1	15	2	206	5734	False
1	15	4	167	5740	False
1	15	2	209	5747	False
1	15	4	173	5752	False
1	15	2	210	5753	False
1	15	12	140	5753	False
1	15	13	220	5755	False
1	15	2	211	5756	False
1	15	2	212	5756	False
1	15	2	213	5757	False
1	15	13	221	5759	False
1	15	4	174	5762	False
1	15	13	222	5762	False
1	15	14	126	4484	False
1	15	14	127	4485	False
1	19	11	57	5082	False
1	19	11	46	4403	False
1	19	11	50	4624	False
1	19	11	52	4666	False
1	19	11	54	4666	False
1	19	11	55	4668	False
1	19	11	56	4734	False
1	19	11	58	5486	False
1	19	11	59	5492	False
1	19	13	230	5493	False
1	19	13	231	5739	False
1	19	13	232	5751	False
1	19	13	233	5751	False
1	19	13	234	5757	False
1	19	13	235	5767	False
1	19	13	236	5777	False
1	19	13	237	5796	False
1	19	13	238	5800	False
1	19	13	239	5804	False
1	19	13	240	5811	False
1	19	13	241	5820	False
1	19	13	242	5830	False
1	19	13	243	5836	False
1	19	11	47	4550	False
1	19	11	48	4555	False
1	19	11	49	4556	False
1	19	11	51	4625	False
1	19	11	53	4659	False
