frame_num,x1,y1,x2,y2,track,hour,camera,w,h,track_length,max_track_len,departure,entrance
4523,1601,167,1638,302,93,13,4,37,135,2,83,0,0
4524,1602,168,1641,310,93,13,4,39,142,3,83,0,0
4525,1605,170,1644,313,93,13,4,39,143,4,83,0,0
4526,1608,170,1647,311,93,13,4,39,141,5,83,0,0
4527,1608,172,1649,320,93,13,4,41,148,6,83,0,0
4528,1608,174,1649,321,93,13,4,41,147,7,83,0,0
4529,1606,175,1650,327,93,13,4,44,152,8,83,0,0
4530,1608,177,1652,332,93,13,4,44,155,9,83,0,0
4531,1611,179,1656,332,93,13,4,45,153,10,83,0,0
4532,1612,180,1658,337,93,13,4,46,157,11,83,0,0
4533,1612,179,1658,341,93,13,4,46,162,12,83,0,0
4534,1607,180,1654,341,93,13,4,47,161,13,83,0,0
4535,1605,182,1653,348,93,13,4,48,166,14,83,0,0
4536,1604,183,1654,352,93,13,4,50,169,15,83,0,0
4537,1604,184,1654,355,93,13,4,50,171,16,83,0,0
4538,1601,186,1651,360,93,13,4,50,174,17,83,0,0
4539,1597,189,1646,359,93,13,4,49,170,18,83,0,0
4540,1590,189,1640,363,93,13,4,50,174,19,83,0,0
4541,1587,191,1638,366,93,13,4,51,175,20,83,0,0
4542,1585,190,1637,368,93,13,4,52,178,21,83,0,0
4543,1583,197,1634,374,93,13,4,51,177,22,83,0,0
4544,1576,198,1628,380,93,13,4,52,182,23,83,0,0
4545,1570,198,1622,379,93,13,4,52,181,24,83,0,0
4546,1566,199,1621,390,93,13,4,55,191,25,83,0,0
4547,1567,201,1623,395,93,13,4,56,194,26,83,0,0
4548,1568,201,1625,399,93,13,4,57,198,27,83,0,0
4549,1568,202,1626,407,93,13,4,58,205,28,83,0,0
4550,1566,202,1625,409,93,13,4,59,207,29,83,0,0
4551,1562,203,1623,417,93,13,4,61,214,30,83,0,0
4552,1564,208,1626,424,93,13,4,62,216,31,83,0,0
4553,1570,210,1632,426,93,13,4,62,216,32,83,0,0
4554,1574,213,1637,436,93,13,4,63,223,33,83,0,0
4555,1574,216,1637,440,93,13,4,63,224,34,83,0,0
4556,1570,219,1635,447,93,13,4,65,228,35,83,0,0
4557,1568,223,1635,454,93,13,4,67,231,36,83,0,0
4558,1570,225,1639,461,93,13,4,69,236,37,83,0,0
4559,1569,226,1639,467,93,13,4,70,241,38,83,0,0
4560,1566,230,1638,476,93,13,4,72,246,39,83,0,0
4561,1560,232,1631,478,93,13,4,71,246,40,83,0,0
4562,1552,230,1627,492,93,13,4,75,262,41,83,0,0
4563,1550,232,1627,504,93,13,4,77,272,42,83,0,0
4564,1548,232,1626,504,93,13,4,78,272,43,83,0,0
4565,1542,236,1623,520,93,13,4,81,284,44,83,0,0
4566,1535,243,1615,524,93,13,4,80,281,45,83,0,0
4567,1521,243,1605,535,93,13,4,84,292,46,83,0,0
4568,1512,247,1600,549,93,13,4,88,302,47,83,0,0
4569,1509,249,1598,555,93,13,4,89,306,48,83,0,0
4570,1504,252,1598,570,93,13,4,94,318,49,83,0,0
4571,1496,259,1592,584,93,13,4,96,325,50,83,0,0
4572,1486,263,1582,591,93,13,4,96,328,51,83,0,0
4573,1468,270,1570,614,93,13,4,102,344,52,83,0,0
4574,1465,277,1572,634,93,13,4,107,357,53,83,0,0
4575,1464,280,1572,641,93,13,4,108,361,54,83,0,0
4576,1458,285,1570,661,93,13,4,112,376,55,83,0,0
4577,1453,295,1565,671,93,13,4,112,376,56,83,0,0
4578,1439,301,1555,684,93,13,4,116,383,57,83,0,0
4579,1426,311,1551,716,93,13,4,125,405,58,83,0,0
4580,1428,317,1557,732,93,13,4,129,415,59,83,0,0
4581,1432,326,1565,754,93,13,4,133,428,60,83,0,0
4582,1425,333,1562,776,93,13,4,137,443,61,83,0,0
4583,1411,341,1551,792,93,13,4,140,451,62,83,0,0
4584,1392,350,1543,829,93,13,4,151,479,63,83,0,0
4585,1393,365,1547,859,93,13,4,154,494,64,83,0,0
4586,1390,374,1545,872,93,13,4,155,498,65,83,0,0
4587,1363,390,1529,913,93,13,4,166,523,66,83,0,0
4588,1344,409,1512,938,93,13,4,168,529,67,83,0,0
4589,1325,421,1501,971,93,13,4,176,550,68,83,0,0
4590,1311,442,1497,1024,93,13,4,186,582,69,83,0,0
4591,1302,452,1493,1046,93,13,4,191,594,70,83,0,0
4592,1290,474,1482,1069,93,13,4,192,595,71,83,0,0
4593,1267,498,1458,1080,93,13,4,191,582,72,83,0,0
4594,1242,516,1431,1080,93,13,4,189,564,73,83,0,0
4595,1226,551,1411,1080,93,13,4,185,529,74,83,0,0
4596,1221,580,1403,1077,93,13,4,182,497,75,83,0,0
4597,1212,607,1394,1076,93,13,4,182,469,76,83,0,0
4598,1179,649,1355,1075,93,13,4,176,426,77,83,0,0
4599,1123,689,1296,1073,93,13,4,173,384,78,83,0,0
4600,1072,734,1244,1078,93,13,4,172,344,79,83,0,0
4601,1028,794,1187,1077,93,13,4,159,283,80,83,0,0
4602,983,850,1129,1078,93,13,4,146,228,81,83,0,0
4603,905,918,1021,1076,93,13,4,116,158,82,83,0,0
4604,873,962,959,1080,93,13,4,86,118,83,83,1,0
5290,1464,560,1920,1072,109,13,4,456,512,0,1,0,0
5291,1491,526,1920,1072,109,13,4,429,546,1,1,0,0
5291,1711,554,1920,1080,110,13,4,209,526,0,4,0,0
5292,1721,545,1920,1080,110,13,4,199,535,1,4,0,0
5293,1725,523,1920,1069,110,13,4,195,546,2,4,0,0
5294,1738,529,1920,1059,110,13,4,182,530,3,4,0,0
5295,1743,525,1920,1052,110,13,4,177,527,4,4,0,0
5501,919,478,996,565,113,13,4,77,87,0,5,0,0
5502,924,480,998,564,113,13,4,74,84,1,5,0,0
5503,923,480,998,564,113,13,4,75,84,2,5,0,0
5504,922,478,997,563,113,13,4,75,85,3,5,0,0
5505,921,478,996,562,113,13,4,75,84,4,5,0,0
5506,921,477,996,561,113,13,4,75,84,5,5,0,0
5502,957,417,1023,514,114,13,4,66,97,0,1,0,0
5503,957,417,1026,520,114,13,4,69,103,1,1,0,0
5646,520,82,562,162,118,13,4,42,80,0,5,0,0
5647,520,82,562,162,118,13,4,42,80,1,5,0,0
5648,519,82,561,162,118,13,4,42,80,2,5,0,0
5649,518,82,561,163,118,13,4,43,81,3,5,0,0
5650,518,82,561,164,118,13,4,43,82,4,5,0,0
5651,518,82,561,164,118,13,4,43,82,5,5,0,0
5723,929,413,1033,551,119,13,4,104,138,0,0,0,0
5725,929,415,1037,551,120,13,4,108,136,0,0,0,0
5785,1785,603,1915,1030,122,13,4,130,427,0,4,0,0
5786,1785,603,1905,996,122,13,4,120,393,1,4,0,0
5787,1782,569,1916,1010,122,13,4,134,441,2,4,0,0
5788,1798,553,1920,992,122,13,4,122,439,3,4,0,0
5789,1802,538,1920,987,122,13,4,118,449,4,4,0,0
5785,1594,639,1887,1049,123,13,4,293,410,0,163,0,1
5786,1537,689,1808,1068,123,13,4,271,379,1,163,0,0
5787,1463,652,1766,1073,123,13,4,303,421,2,163,0,0
5788,1427,620,1754,1073,123,13,4,327,453,3,163,0,0
5789,1404,591,1751,1071,123,13,4,347,480,4,163,0,0
5790,1392,569,1752,1070,123,13,4,360,501,5,163,0,0
5791,1388,540,1761,1065,123,13,4,373,525,6,163,0,0
5792,1385,517,1766,1058,123,13,4,381,541,7,163,0,0
5793,1378,506,1766,1065,123,13,4,388,559,8,163,0,0
5794,1376,497,1766,1070,123,13,4,390,573,9,163,0,0
5795,1381,482,1772,1071,123,13,4,391,589,10,163,0,0
5796,1378,472,1765,1076,123,13,4,387,604,11,163,0,0
5797,1388,457,1772,1073,123,13,4,384,616,12,163,0,0
5798,1409,443,1791,1069,123,13,4,382,626,13,163,0,0
5799,1424,434,1802,1067,123,13,4,378,633,14,163,0,0
5800,1429,436,1797,1068,123,13,4,368,632,15,163,0,0
5801,1437,445,1790,1068,123,13,4,353,623,16,163,0,0
5802,1440,450,1781,1069,123,13,4,341,619,17,163,0,0
5803,1445,458,1772,1069,123,13,4,327,611,18,163,0,0
5804,1448,452,1771,1068,123,13,4,323,616,19,163,0,0
5805,1452,456,1766,1068,123,13,4,314,612,20,163,0,0
5806,1460,443,1775,1069,123,13,4,315,626,21,163,0,0
5807,1465,439,1778,1071,123,13,4,313,632,22,163,0,0
5808,1468,436,1779,1070,123,13,4,311,634,23,163,0,0
5809,1469,433,1777,1071,123,13,4,308,638,24,163,0,0
5810,1470,430,1775,1070,123,13,4,305,640,25,163,0,0
5811,1469,435,1768,1070,123,13,4,299,635,26,163,0,0
5812,1470,436,1767,1074,123,13,4,297,638,27,163,0,0
5813,1471,436,1765,1071,123,13,4,294,635,28,163,0,0
5814,1473,436,1764,1069,123,13,4,291,633,29,163,0,0
5815,1471,436,1760,1069,123,13,4,289,633,30,163,0,0
5816,1477,436,1763,1066,123,13,4,286,630,31,163,0,0
5817,1478,435,1764,1066,123,13,4,286,631,32,163,0,0
5818,1477,432,1764,1065,123,13,4,287,633,33,163,0,0
5819,1477,432,1764,1065,123,13,4,287,633,34,163,0,0
5820,1480,433,1765,1066,123,13,4,285,633,35,163,0,0
5821,1478,439,1760,1069,123,13,4,282,630,36,163,0,0
5822,1479,433,1762,1069,123,13,4,283,636,37,163,0,0
5823,1481,429,1766,1071,123,13,4,285,642,38,163,0,0
5824,1480,429,1765,1072,123,13,4,285,643,39,163,0,0
5825,1484,429,1766,1070,123,13,4,282,641,40,163,0,0
5826,1484,426,1769,1072,123,13,4,285,646,41,163,0,0
5827,1480,423,1768,1074,123,13,4,288,651,42,163,0,0
5828,1479,424,1766,1072,123,13,4,287,648,43,163,0,0
5829,1483,427,1767,1070,123,13,4,284,643,44,163,0,0
5830,1487,434,1767,1065,123,13,4,280,631,45,163,0,0
5831,1486,440,1763,1064,123,13,4,277,624,46,163,0,0
5832,1485,445,1759,1066,123,13,4,274,621,47,163,0,0
5833,1485,445,1760,1066,123,13,4,275,621,48,163,0,0
5834,1481,448,1755,1069,123,13,4,274,621,49,163,0,0
5835,1483,447,1758,1069,123,13,4,275,622,50,163,0,0
5836,1484,441,1760,1065,123,13,4,276,624,51,163,0,0
5837,1483,441,1760,1065,123,13,4,277,624,52,163,0,0
5838,1483,441,1759,1064,123,13,4,276,623,53,163,0,0
5839,1482,442,1757,1065,123,13,4,275,623,54,163,0,0
5840,1480,436,1759,1067,123,13,4,279,631,55,163,0,0
5841,1479,438,1759,1072,123,13,4,280,634,56,163,0,0
5842,1483,438,1764,1075,123,13,4,281,637,57,163,0,0
5843,1475,443,1753,1067,123,13,4,278,624,58,163,0,0
5844,1445,445,1733,1066,123,13,4,288,621,59,163,0,0
5845,1417,448,1710,1066,123,13,4,293,618,60,163,0,0
5846,1365,445,1654,1068,123,13,4,289,623,61,163,0,0
5847,1339,440,1623,1068,123,13,4,284,628,62,163,0,0
5848,1324,440,1602,1072,123,13,4,278,632,63,163,0,0
5849,1323,439,1594,1072,123,13,4,271,633,64,163,0,0
5850,1324,438,1589,1072,123,13,4,265,634,65,163,0,0
5851,1331,438,1589,1071,123,13,4,258,633,66,163,0,0
5852,1341,443,1593,1070,123,13,4,252,627,67,163,0,0
5853,1355,449,1602,1070,123,13,4,247,621,68,163,0,0
5854,1369,463,1608,1064,123,13,4,239,601,69,163,0,0
5855,1385,460,1627,1066,123,13,4,242,606,70,163,0,0
5856,1402,457,1649,1073,123,13,4,247,616,71,163,0,0
5857,1408,449,1658,1073,123,13,4,250,624,72,163,0,0
5858,1410,450,1658,1070,123,13,4,248,620,73,163,0,0
5859,1406,450,1655,1072,123,13,4,249,622,74,163,0,0
5860,1398,446,1645,1072,123,13,4,247,626,75,163,0,0
5861,1390,437,1639,1071,123,13,4,249,634,76,163,0,0
5862,1383,427,1639,1069,123,13,4,256,642,77,163,0,0
5863,1325,434,1581,1067,123,13,4,256,633,78,163,0,0
5864,1281,438,1538,1068,123,13,4,257,630,79,163,0,0
5865,1232,447,1483,1072,123,13,4,251,625,80,163,0,0
5866,1191,438,1443,1077,123,13,4,252,639,81,163,0,0
5867,1159,428,1413,1079,123,13,4,254,651,82,163,0,0
5868,1140,420,1380,1042,123,13,4,240,622,83,163,0,0
5869,1131,408,1359,1005,123,13,4,228,597,84,163,0,0
5870,1134,402,1357,992,123,13,4,223,590,85,163,0,0
5871,1144,385,1356,955,123,13,4,212,570,86,163,0,0
5872,1163,365,1360,903,123,13,4,197,538,87,163,0,0
5873,1177,354,1367,880,123,13,4,190,526,88,163,0,0
5874,1188,351,1366,854,123,13,4,178,503,89,163,0,0
5875,1194,329,1365,814,123,13,4,171,485,90,163,0,0
5876,1207,315,1375,795,123,13,4,168,480,91,163,0,0
5877,1232,305,1387,750,123,13,4,155,445,92,163,0,0
5878,1250,288,1402,732,123,13,4,152,444,93,163,0,0
5879,1260,283,1408,718,123,13,4,148,435,94,163,0,0
5880,1270,278,1409,690,123,13,4,139,412,95,163,0,0
5881,1281,268,1414,661,123,13,4,133,393,96,163,0,0
5882,1287,263,1421,659,123,13,4,134,396,97,163,0,0
5883,1303,259,1429,634,123,13,4,126,375,98,163,0,0
5884,1325,249,1447,611,123,13,4,122,362,99,163,0,0
5885,1338,249,1456,601,123,13,4,118,352,100,163,0,0
5886,1346,243,1463,595,123,13,4,117,352,101,163,0,0
5887,1358,236,1471,575,123,13,4,113,339,102,163,0,0
5888,1369,237,1480,568,123,13,4,111,331,103,163,0,0
5889,1382,240,1487,553,123,13,4,105,313,104,163,0,0
5890,1397,233,1498,536,123,13,4,101,303,105,163,0,0
5891,1406,231,1505,529,123,13,4,99,298,106,163,0,0
5892,1409,231,1508,526,123,13,4,99,295,107,163,0,0
5893,1410,223,1504,506,123,13,4,94,283,108,163,0,0
5894,1413,221,1504,496,123,13,4,91,275,109,163,0,0
5895,1427,220,1515,489,123,13,4,88,269,110,163,0,0
5896,1439,212,1524,473,123,13,4,85,261,111,163,0,0
5897,1451,202,1538,469,123,13,4,87,267,112,163,0,0
5898,1459,207,1542,458,123,13,4,83,251,113,163,0,0
5899,1465,203,1545,448,123,13,4,80,245,114,163,0,0
5900,1469,201,1548,443,123,13,4,79,242,115,163,0,0
5901,1470,203,1548,441,123,13,4,78,238,116,163,0,0
5902,1479,197,1555,431,123,13,4,76,234,117,163,0,0
5903,1487,194,1562,426,123,13,4,75,232,118,163,0,0
5904,1493,198,1565,422,123,13,4,72,224,119,163,0,0
5905,1493,196,1562,414,123,13,4,69,218,120,163,0,0
5906,1492,185,1563,409,123,13,4,71,224,121,163,0,0
5907,1495,181,1566,403,123,13,4,71,222,122,163,0,0
5908,1500,180,1570,394,123,13,4,70,214,123,163,0,0
5909,1502,177,1571,390,123,13,4,69,213,124,163,0,0
5910,1502,181,1568,385,123,13,4,66,204,125,163,0,0
5911,1500,172,1566,381,123,13,4,66,209,126,163,0,0
5912,1499,167,1566,377,123,13,4,67,210,127,163,0,0
5913,1503,174,1567,371,123,13,4,64,197,128,163,0,0
5914,1505,175,1567,368,123,13,4,62,193,129,163,0,0
5915,1508,171,1569,362,123,13,4,61,191,130,163,0,0
5916,1511,173,1570,359,123,13,4,59,186,131,163,0,0
5917,1516,172,1573,356,123,13,4,57,184,132,163,0,0
5918,1519,174,1574,351,123,13,4,55,177,133,163,0,0
5919,1521,176,1575,347,123,13,4,54,171,134,163,0,0
5920,1526,179,1577,342,123,13,4,51,163,135,163,0,0
5921,1532,179,1581,333,123,13,4,49,154,136,163,0,0
5922,1535,180,1584,332,123,13,4,49,152,137,163,0,0
5923,1536,180,1585,332,123,13,4,49,152,138,163,0,0
5924,1538,174,1587,327,123,13,4,49,153,139,163,0,0
5925,1537,175,1586,324,123,13,4,49,149,140,163,0,0
5926,1539,173,1587,322,123,13,4,48,149,141,163,0,0
5927,1542,168,1590,318,123,13,4,48,150,142,163,0,0
5928,1544,166,1592,316,123,13,4,48,150,143,163,0,0
5929,1544,161,1592,309,123,13,4,48,148,144,163,0,0
5930,1543,155,1592,305,123,13,4,49,150,145,163,0,0
5931,1542,163,1588,303,123,13,4,46,140,146,163,0,0
5932,1542,166,1587,303,123,13,4,45,137,147,163,0,0
5933,1544,156,1591,300,123,13,4,47,144,148,163,0,0
5934,1547,148,1597,298,123,13,4,50,150,149,163,0,0
5935,1547,146,1599,297,123,13,4,52,151,150,163,0,0
5936,1546,147,1596,294,123,13,4,50,147,151,163,0,0
5937,1547,152,1595,293,123,13,4,48,141,152,163,0,0
5938,1552,164,1595,289,123,13,4,43,125,153,163,0,0
5939,1557,165,1598,288,123,13,4,41,123,154,163,0,0
5940,1562,168,1600,283,123,13,4,38,115,155,163,0,0
5941,1563,166,1602,282,123,13,4,39,116,156,163,0,0
5942,1565,159,1605,281,123,13,4,40,122,157,163,0,0
5943,1566,161,1604,280,123,13,4,38,119,158,163,0,0
5944,1570,169,1605,279,123,13,4,35,110,159,163,0,0
5945,1570,158,1607,275,123,13,4,37,117,160,163,0,0
5946,1572,159,1608,270,123,13,4,36,111,161,163,0,0
5947,1573,158,1608,269,123,13,4,35,111,162,163,0,0
5948,1574,155,1609,266,123,13,4,35,111,163,163,1,0
5825,1775,679,1915,1080,127,13,4,140,401,0,0,0,0
5838,1673,514,1896,1077,129,13,4,223,563,0,86,0,0
5839,1674,521,1892,1073,129,13,4,218,552,1,86,0,0
5840,1686,524,1902,1071,129,13,4,216,547,2,86,0,0
5841,1715,535,1920,1070,129,13,4,205,535,3,86,0,0
5842,1728,540,1920,1069,129,13,4,192,529,4,86,0,0
5861,1733,533,1920,1075,129,13,4,187,542,0,86,0,1
5862,1724,529,1920,1060,129,13,4,196,531,1,86,0,0
5863,1708,523,1907,1050,129,13,4,199,527,2,86,0,0
5864,1677,518,1884,1059,129,13,4,207,541,3,86,0,0
5865,1608,509,1825,1063,129,13,4,217,554,4,86,0,0
5866,1558,492,1777,1059,129,13,4,219,567,5,86,0,0
5867,1505,469,1733,1067,129,13,4,228,598,6,86,0,0
5868,1440,464,1672,1058,129,13,4,232,594,7,86,0,0
5869,1408,445,1645,1055,129,13,4,237,610,8,86,0,0
5870,1391,421,1621,1020,129,13,4,230,599,9,86,0,0
5871,1372,405,1603,1010,129,13,4,231,605,10,86,0,0
5872,1369,390,1593,980,129,13,4,224,590,11,86,0,0
5873,1369,367,1582,930,129,13,4,213,563,12,86,0,0
5874,1382,356,1586,912,129,13,4,204,556,13,86,0,0
5875,1389,346,1581,881,129,13,4,192,535,14,86,0,0
5876,1392,330,1569,831,129,13,4,177,501,15,86,0,0
5877,1399,323,1567,803,129,13,4,168,480,16,86,0,0
5878,1412,311,1573,776,129,13,4,161,465,17,86,0,0
5879,1435,306,1585,744,129,13,4,150,438,18,86,0,0
5880,1448,298,1595,734,129,13,4,147,436,19,86,0,0
5881,1457,286,1601,716,129,13,4,144,430,20,86,0,0
5882,1461,279,1596,685,129,13,4,135,406,21,86,0,0
5883,1464,274,1597,673,129,13,4,133,399,22,86,0,0
5884,1477,266,1603,646,129,13,4,126,380,23,86,0,0
5885,1481,260,1602,627,129,13,4,121,367,24,86,0,0
5886,1486,260,1602,615,129,13,4,116,355,25,86,0,0
5887,1489,254,1599,593,129,13,4,110,339,26,86,0,0
5888,1491,251,1598,583,129,13,4,107,332,27,86,0,0
5889,1500,250,1601,569,129,13,4,101,319,28,86,0,0
5890,1506,244,1604,554,129,13,4,98,310,29,86,0,0
5891,1513,239,1609,542,129,13,4,96,303,30,86,0,0
5892,1518,235,1611,533,129,13,4,93,298,31,86,0,0
5893,1520,228,1610,518,129,13,4,90,290,32,86,0,0
5894,1524,225,1613,510,129,13,4,89,285,33,86,0,0
5895,1530,224,1617,502,129,13,4,87,278,34,86,0,0
5896,1540,219,1624,485,129,13,4,84,266,35,86,0,0
5897,1550,219,1633,483,129,13,4,83,264,36,86,0,0
5898,1551,216,1633,471,129,13,4,82,255,37,86,0,0
5899,1546,208,1628,461,129,13,4,82,253,38,86,0,0
5900,1553,210,1635,454,129,13,4,82,244,39,86,0,0
5901,1559,209,1641,449,129,13,4,82,240,40,86,0,0
5902,1559,206,1638,444,129,13,4,79,238,41,86,0,0
5903,1558,205,1635,438,129,13,4,77,233,42,86,0,0
5904,1562,211,1633,428,129,13,4,71,217,43,86,0,0
5905,1567,212,1634,417,129,13,4,67,205,44,86,0,0
5906,1570,209,1638,417,129,13,4,68,208,45,86,0,0
5907,1578,201,1647,410,129,13,4,69,209,46,86,0,0
5908,1581,199,1649,406,129,13,4,68,207,47,86,0,0
5909,1584,199,1651,399,129,13,4,67,200,48,86,0,0
5910,1583,199,1647,393,129,13,4,64,194,49,86,0,0
5911,1584,195,1648,389,129,13,4,64,194,50,86,0,0
5912,1587,191,1650,386,129,13,4,63,195,51,86,0,0
5913,1591,195,1650,378,129,13,4,59,183,52,86,0,0
5914,1593,190,1650,369,129,13,4,57,179,53,86,0,0
5915,1593,189,1649,366,129,13,4,56,177,54,86,0,0
5916,1594,180,1651,362,129,13,4,57,182,55,86,0,0
5917,1596,176,1653,360,129,13,4,57,184,56,86,0,0
5918,1596,175,1651,356,129,13,4,55,181,57,86,0,0
5919,1596,175,1651,355,129,13,4,55,180,58,86,0,0
5920,1598,176,1651,350,129,13,4,53,174,59,86,0,0
5921,1600,178,1649,342,129,13,4,49,164,60,86,0,0
5922,1601,179,1649,338,129,13,4,48,159,61,86,0,0
5923,1600,181,1647,337,129,13,4,47,156,62,86,0,0
5924,1603,182,1648,331,129,13,4,45,149,63,86,0,0
5925,1603,183,1647,328,129,13,4,44,145,64,86,0,0
5926,1604,174,1649,323,129,13,4,45,149,65,86,0,0
5927,1603,172,1649,320,129,13,4,46,148,66,86,0,0
5928,1603,172,1648,319,129,13,4,45,147,67,86,0,0
5929,1603,171,1647,316,129,13,4,44,145,68,86,0,0
5930,1603,170,1647,312,129,13,4,44,142,69,86,0,0
5931,1603,166,1647,308,129,13,4,44,142,70,86,0,0
5932,1602,162,1647,306,129,13,4,45,144,71,86,0,0
5933,1599,164,1642,303,129,13,4,43,139,72,86,0,0
5934,1599,162,1641,299,129,13,4,42,137,73,86,0,0
5935,1601,161,1643,298,129,13,4,42,137,74,86,0,0
5936,1603,161,1644,295,129,13,4,41,134,75,86,0,0
5937,1605,159,1647,295,129,13,4,42,136,76,86,0,0
5938,1604,158,1646,294,129,13,4,42,136,77,86,0,0
5939,1604,159,1646,293,129,13,4,42,134,78,86,0,0
5940,1603,159,1644,290,129,13,4,41,131,79,86,0,0
5941,1605,161,1643,286,129,13,4,38,125,80,86,0,0
5942,1608,162,1644,281,129,13,4,36,119,81,86,0,0
5943,1609,162,1645,279,129,13,4,36,117,82,86,0,0
5944,1611,161,1646,276,129,13,4,35,115,83,86,0,0
5945,1613,158,1648,275,129,13,4,35,117,84,86,0,0
5946,1614,157,1649,273,129,13,4,35,116,85,86,0,0
5947,1616,156,1651,272,129,13,4,35,116,86,86,1,0
5860,1809,554,1919,892,130,13,4,110,338,0,0,0,0
5960,522,82,559,165,131,13,4,37,83,0,0,0,0
1288,1842,455,1920,746,1,13,5,78,291,0,19,0,1
1289,1844,471,1920,757,1,13,5,76,286,1,19,0,0
1290,1831,429,1920,785,1,13,5,89,356,2,19,0,0
1291,1808,418,1915,818,1,13,5,107,400,3,19,0,0
1292,1791,388,1911,832,1,13,5,120,444,4,19,0,0
1293,1753,371,1886,839,1,13,5,133,468,5,19,0,0
1294,1723,373,1865,851,1,13,5,142,478,6,19,0,0
1295,1704,372,1857,861,1,13,5,153,489,7,19,0,0
1296,1679,380,1853,919,1,13,5,174,539,8,19,0,0
1297,1657,401,1844,960,1,13,5,187,559,9,19,0,0
1298,1633,412,1833,980,1,13,5,200,568,10,19,0,0
1299,1579,429,1804,1032,1,13,5,225,603,11,19,0,0
1300,1552,454,1791,1066,1,13,5,239,612,12,19,0,0
1301,1534,479,1779,1078,1,13,5,245,599,13,19,0,0
1302,1534,539,1771,1080,1,13,5,237,541,14,19,0,0
1303,1558,582,1795,1080,1,13,5,237,498,15,19,0,0
1304,1579,644,1808,1080,1,13,5,229,436,16,19,0,0
1305,1600,731,1808,1080,1,13,5,208,349,17,19,0,0
1306,1642,811,1823,1080,1,13,5,181,269,18,19,0,0
1307,1650,847,1816,1080,1,13,5,166,233,19,19,0,0
4936,1397,529,1920,1074,3,13,5,523,545,0,4,0,0
4937,1417,502,1920,1078,3,13,5,503,576,1,4,0,0
4938,1460,494,1920,1073,3,13,5,460,579,2,4,0,0
4939,1491,479,1920,1066,3,13,5,429,587,3,4,0,0
4940,1491,446,1920,1066,3,13,5,429,620,4,4,0,0
4940,1711,479,1914,973,4,13,5,203,494,0,6,0,0
4941,1721,508,1909,964,4,13,5,188,456,1,6,0,0
4942,1728,482,1920,956,4,13,5,192,474,2,6,0,0
4943,1777,528,1920,929,4,13,5,143,401,3,6,0,0
4944,1806,593,1920,922,4,13,5,114,329,4,6,0,0
4945,1824,579,1920,872,4,13,5,96,293,5,6,0,0
4946,1845,595,1920,850,4,13,5,75,255,6,6,0,0
5048,1849,557,1920,855,5,13,5,71,298,0,16,0,0
5049,1842,564,1917,878,5,13,5,75,314,1,16,0,0
5050,1815,489,1917,915,5,13,5,102,426,2,16,0,0
5051,1796,460,1912,939,5,13,5,116,479,3,16,0,0
5052,1777,464,1896,946,5,13,5,119,482,4,16,0,0
5053,1744,474,1877,987,5,13,5,133,513,5,16,0,0
5054,1715,456,1869,1028,5,13,5,154,572,6,16,0,0
5055,1699,445,1869,1050,5,13,5,170,605,7,16,0,0
5056,1679,458,1861,1075,5,13,5,182,617,8,16,0,0
5057,1659,480,1850,1080,5,13,5,191,600,9,16,0,0
5058,1642,508,1839,1080,5,13,5,197,572,10,16,0,0
5059,1623,543,1824,1080,5,13,5,201,537,11,16,0,0
5060,1586,602,1790,1080,5,13,5,204,478,12,16,0,0
5061,1577,641,1787,1078,5,13,5,210,437,13,16,0,0
5062,1606,708,1804,1077,5,13,5,198,369,14,16,0,0
5063,1661,811,1825,1080,5,13,5,164,269,15,16,0,0
5064,1667,843,1817,1080,5,13,5,150,237,16,16,0,0
5333,1877,359,1918,593,6,13,5,41,234,0,35,0,1
5334,1863,340,1910,607,6,13,5,47,267,1,35,0,0
5335,1850,333,1901,617,6,13,5,51,284,2,35,0,0
5336,1841,302,1899,619,6,13,5,58,317,3,35,0,0
5337,1830,291,1898,649,6,13,5,68,358,4,35,0,0
5338,1817,295,1895,687,6,13,5,78,392,5,35,0,0
5339,1808,297,1890,691,6,13,5,82,394,6,35,0,0
5340,1777,296,1867,699,6,13,5,90,403,7,35,0,0
5341,1797,328,1892,743,6,13,5,95,415,8,35,0,0
5342,1750,309,1850,722,6,13,5,100,413,9,35,0,0
5343,1706,299,1821,748,6,13,5,115,449,10,35,0,0
5344,1668,301,1796,775,6,13,5,128,474,11,35,0,0
5345,1636,296,1773,783,6,13,5,137,487,12,35,0,0
5346,1586,309,1730,780,6,13,5,144,471,13,35,0,0
5347,1544,308,1703,804,6,13,5,159,496,14,35,0,0
5348,1523,312,1707,863,6,13,5,184,551,15,35,0,0
5349,1455,307,1662,900,6,13,5,207,593,16,35,0,0
5350,1394,314,1607,917,6,13,5,213,603,17,35,0,0
5351,1354,328,1587,971,6,13,5,233,643,18,35,0,0
5352,1274,338,1534,1023,6,13,5,260,685,19,35,0,0
5353,1240,354,1501,1034,6,13,5,261,680,20,35,0,0
5354,1136,347,1418,1062,6,13,5,282,715,21,35,0,0
5355,1038,346,1326,1065,6,13,5,288,719,22,35,0,0
5356,995,369,1275,1078,6,13,5,280,709,23,35,0,0
5357,883,392,1165,1080,6,13,5,282,688,24,35,0,0
5358,770,411,1047,1079,6,13,5,277,668,25,35,0,0
5359,679,444,949,1079,6,13,5,270,635,26,35,0,0
5360,553,470,812,1080,6,13,5,259,610,27,35,0,0
